"Department=[Amazon.de]","Search Term=[]","Enter ASINs or Products=[]","Reporting Range=[Monthly]","Viewing=[1/1/18 - 1/31/18]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.de","monster hunter",837,"B0721MKSKV","Monster Hunter: World - [PlayStation 4]","68.55%","86.47%","B076H8Q5P5","Monster Hunter World - Collector's Edition - [PlayStation 4]","5.59%","1.03%","B076DNLW25","Monster Hunter: World + Steelbook - [Playstation 4]","5.35%","4.12%"
"Amazon.de","avent",838,"B009ODOVXQ","Philips Avent Anti-Kolik Naturnah SCD290/01, Flaschenset für Neugeborene","12.69%","9.55%","B00M6POLUM","Philips Avent SCF721/20 Aufbewahrungssystem für Babynahrung, 20er Pack (10x180 ml, 10x 240 ml)","11.76%","12.69%","B017443YVG","Philips Avent SCF875/02 4-in-1 Babynahrungszubereiter (Dampfgarer und Mixer)","9.45%","4.03%"
"Amazon.de","gregs tagebuch",839,3833936568,"Gregs Tagebuch 12 - Und tschüss!: Band 12","35.72%","34.66%","384320005X","Gregs Tagebuch - Von Idioten umzingelt!","17.78%","12.15%","384320053X","Gregs Tagebuch 2 - Gibt's Probleme?","8.89%","10.03%"
"Amazon.de","exit",840,"B01GVGHH5W","KOSMOS Spiele 692681 - Exit - Das Spiel, Die verlassene Hütte, Kennerspiel des Jahres 2017","22.77%","26.52%","B01GVGHK4U","KOSMOS Spiele 692742 - Exit - Das Spiel, Das geheime Labor, Kennerspiel des Jahres 2017","15.34%","20.24%","B071LK2PW2","KOSMOS Spiele 694043 - EXIT - Spiel: drei ??? - Haus Rätsel Brettspiel","12.60%","12.48%"
"Amazon.de","raumduft",841,"B00Z9YN7RA","ipuro black Raumduft, 1er Pack (1 x 50 ml)","24.66%","25.92%","B01MU7GY5E","Air Wick Freshmatic Max Automatisches Duftspray Starter-Set, inkl. Nachfüller Sommervergnügen","22.51%","24.19%","B008YUMA74","pajoma Raumduft Jasmin mit Keramikblüte","6.47%","2.16%"
"Amazon.de","motogp 17",842,"B06XH91WWC","MotoGP 17 - [Playstation 4]","23.65%","0.00%","B06Y6BNDP9","VR46 Herren Valentino Rossi Moto GP M1 Yamaha Racing Team 2017 Cap, Blau, One Size","17.32%","0.00%","B01N9VM6JZ","MXGP3 - The Official Motocross Videogame - [Xbox One]","15.06%","0.00%"
"Amazon.de","schreibtischlampe",843,"B074YZGPM5","Schreibtischlampe LED Kinder 7W TaoTronics Stimmungslampe Atmosphärenlampe dimmbar mit Schwanenhals, Touchfeld für Farblicht, batteriebetrieben bis zu 6 Stunden","44.56%","47.80%","B000WL6BOQ","Maul Schreibtischlampe MAULstudy, Design Klemmleuchte Metall, Exklusive Leuchtmittel, Schwarz, 8230590, 1 Stück","27.09%","26.10%","B001BAYCKC","Brilliant G64548A03 Paddy 20W Schreibtischleuchte transparent/blau","5.94%","5.66%"
"Amazon.de","ninjago kostüme",844,"B01N4AETM5","Katara 1771 - Ninja Kostüm Anzug – Kinder Jungen-Verkleidung zum Fasching, Karneval – Kids Kampf-Onesie Overall Outfit für Jungs und Echte Krieger, Grün, Größe M (122/128/134), Grün-Schwarz","32.22%","29.96%","B0749R7X4L","LEGO Ninjago Movie, Lloyd Movie Deluxe, Kostüm, M (7-8 J.), 127-136 cm","15.73%","12.84%","B0749QJTZP","LEGO Ninjago Movie, Kai Movie Deluxe M (7-8 J.), 127-136cm","10.73%","10.89%"
"Amazon.de","ninjago kostüm",845,"B01N4AETM5","Katara 1771 - Ninja Kostüm Anzug – Kinder Jungen-Verkleidung zum Fasching, Karneval – Kids Kampf-Onesie Overall Outfit für Jungs und Echte Krieger, Grün, Größe M (122/128/134), Grün-Schwarz","33.59%","28.74%","B0749R7X4L","LEGO Ninjago Movie, Lloyd Movie Deluxe, Kostüm, M (7-8 J.), 127-136 cm","14.66%","14.49%","B0749QJTZP","LEGO Ninjago Movie, Kai Movie Deluxe M (7-8 J.), 127-136cm","5.51%","6.52%"
"Amazon.de","emsa",846,"B008TLGIA8","Emsa 513361 Isolierbecher, Mobil genießen, Quick Press Verschluss, Travel Mug, 360 ml, schwarz","31.13%","40.19%","B00VE3I2UW","Emsa 515615 Isolierbecher (Mobil genießen, 500 ml, Quick Press Verschluss, Travel Mug Grande) schwarz","14.83%","19.86%","B00T34TZ6O","Emsa Clip & Close 515481 Frischhaltedosen, transparent/blau, 9er Pack","10.61%","10.41%"
"Amazon.de","tagebuch",847,"B005SLSRCY","NoteBook - Für meine Gedanken: Das besondere Einschreibbuch (Einschreibbücher)","29.88%","31.07%",3868835032,"Die Wahrheit über mich: Ein Ausfüllbuch mit außergewöhnlichen Fragen","18.97%","13.93%",3442392101,"Tagebuch - für gute und schlechte Tage: Zum Ankreuzen und Ausfüllen","10.62%","13.21%"
"Amazon.de","i phone",848,"B01L9KX7VI","Apple iPhone 6 Space Grau 64GB SIM-Free Smartphone (Zertifiziert und Generalüberholt)","21.27%","12.20%","B01L9KWM6E","Apple iPhone 5S Silber 16GB SIM-Free Smartphone (Zertifiziert und Generalüberholt)","15.77%","21.95%","B01LSUYWO0","Apple iPhone 7 Smartphone (11,9 cm (4,7 Zoll), 32GB interner Speicher, iOS 10) matt-schwarz","12.07%","19.51%"
"Amazon.de","yoga",849,3961281513,"Yoga: Das große Praxisbuch für Einsteiger & Fortgeschrittene","30.62%","34.99%",3742302108,"Yoga-Bibel: Der Weltbestseller mit über 100 Übungen","10.43%","8.99%",3833823534,"Die Yogabox (GU Buch plus Körper, Geist & Seele)","9.19%","7.27%"
"Amazon.de","protein pulver",850,"B004U4WUFU","ESN Designer Whey Protein, Chocolate, 1 kg","33.95%","38.46%","B008BH7KKM","MyProtein Impact Whey Protein, Vanilla, 1000g","15.34%","16.62%","B000QSNYGI","Optimum Nutrition Whey Gold Standard Protein, Double Rich Chocolate, 2,27kg","10.11%","8.38%"
"Amazon.de","fitnessarmband",851,"B01MUDU6BU","Mpow Bluetooth 4,0 Fitness Armbänder mit Pulsmesser,Smart Fitness Tracker mit Herzfrequenzmesser, Schrittzähler, Schlaf-Monitor, Aktivitätstracker, Remote Shoot, Anrufen / SMS, finden Telefon für Android iOS Smartphone wie iPhone 7/7 Plus/6S/6/6 Plus, Huawei P9.","66.76%","78.78%","B01HLBPCZ8","Xiaomi Mi Band 2 Fitnessarmband","12.36%","14.69%","B014WA6IAY","Jawbone UP2 Bluetooth Aktivitäts-/Schlaftracker-Armband (für Apple iOS und Android) oat spectrum","6.37%","0.82%"
"Amazon.de","matratze",852,"B004LRO1CQ","Badenia Bettcomfort Roll-Komfortmatratze, Trendline BT 100, H2, 90x200 cm","16.19%","20.45%","B00JGTI4OU","MSS 100700-200.90.11 Easy Active Matratze mit Bezug, 200x90 cm","13.08%","11.82%","B073WLVD8V","Hilding Sweden Pure Onecore Matratze in Weiß / Mittelfeste 7-Zonen Matratze mit Sommer- und Winterseite für alle Schlaftypen (H2-H3) / 200 x 90 x 22 cm","10.77%","4.09%"
"Amazon.de","nike schuhe damen",853,"B074CLYTLN","Nike Damen Air Max Thea Sneaker","13.56%","13.46%","B01LYI8NZI","Nike Damen Air Max Thea Laufschuhe","12.29%","17.31%","B078Z1CC7K","Nike Damen Tanjun Laufschuhe","11.06%","13.46%"
"Amazon.de","wärmepumpentrockner",854,"B00JGWVGN8","Siemens iQ700 WT46W261 iSensoric Wärmepumpentrockner / A++ / 8 kg / Weiß / Selbstreinigender Kondensator / softDry-Trommelsystem / Super40","25.65%","24.81%","B00DCD6RTK","Samsung DV80F5E5HGWEG Wärmepumpentrockner / A++ / 8 kg / weiß / Vollgrafisches LED Display / Diamond Pflegetrommel","10.33%","6.77%","B00HX0X7GO","Bosch WTW86271 Wärmepumpentrockner / A++ / 8 kg / Weiß / Selbstreinigender Kondensator","9.80%","9.02%"
"Amazon.de","star wars lego",855,"B00SDTTH5E","LEGO Star Wars 75105 - Millennium Falcon Spielzeug","13.45%","2.94%","B06WP5BS19","LEGO Star Wars 75190 - First Order Star Destroyer","10.30%","7.19%","B01J41K0HS","LEGO Star Wars 75168 - Yoda's Jedi Starfighter Spielzeug","7.32%","12.09%"
"Amazon.de","vtech",856,"B01CO6E6XY","VTech Baby 80-191204 - Entdecker Laptop","8.21%","9.67%","B06XGKMFB5","VTech 80-602104 - Magibook","7.40%","2.23%","B01CO6GQT6","VTech 80-171604 - Kidizoom Smart Watch 2, blau","7.32%","2.97%"
"Amazon.de","polar",857,"B00OBZKT2E","Polar GPS-Laufuhr M400 HR, schwarz, 90051341","19.63%","21.43%","B01JOKD3J6","Polar Smartwatch M600, schwarz, M/L, 90061186","12.85%","5.36%","B016BKJW42","Polar A360 Fitnesstracker","12.48%","7.14%"
"Amazon.de","feuerwehr",858,"B00U770FEC","Dickie Toys 203715001 - City Fire Engine, Feuerwehrauto mit manueller Wasserspritze, 31 cm","15.93%","13.28%","B00V7RCSXW","MTech USA Erwachsene MT-A865FD Taschenmesser, Mehrfarbig, M","8.21%","2.90%","B01CIKAZEA","Dickie Toys 203302002 - Action Series Fire Truck, Feuerwehrauto inklusive Batterien, 15 cm","7.04%","11.20%"
"Amazon.de","locher",859,"B0007OEG72","Leitz 50080025 Locher (30 Blatt, Anschlagschiene mit Formatvorgaben, Metall, Nexxt) rot","39.49%","44.28%","B0007OEGBI","Leitz 50050095 Locher (25 Blatt, Anschlagschiene mit Formatvorgaben, Metall, Nexxt) schwarz","10.13%","12.64%","B004HWFSYU","Rapid 23638501 Mini-Locher (10 Blatt, Anschlagschiene mit Formatvorgaben, Metall, FC10) schwarz","9.26%","8.11%"
"Amazon.de","samsung galaxy a5 2017",860,"B01N6M3K34","Samsung Galaxy A5 (2017) Smartphone ( 13,22 cm(5,2 Zoll) Touch-Display, 32 GB Speicher, Android 6.0) schwarz","65.12%","68.32%","B01MU5VUXK","Samsung Galaxy A5 (2017) Smartphone (5,2 Zoll (13,22 cm) Touch-Display, 32 GB Speicher, Android 6.0) gold (European SIM card only)","13.75%","13.36%","B01N9MJTE6","Samsung Galaxy A5 (2017) Smartphone (5,2 Zoll (13,22 cm) Touch-Display, 32 GB Speicher, Android 6.0) blau (European SIM card only)","6.53%","6.68%"
"Amazon.de",1070,861,"B01HMDRY7E","Asus ROG Strix GeForce GTX1070-8G Gaming Grafikkarte (Nvidia, PCIe 3.0, 8GB DDR5 Speicher, HDMI, DVI, DisplayPort)","17.36%","4.63%","B01LLAJ8PU","ZOTAC GeForce GTX 1070 8GB GDDR5 256 bit MINI","12.03%","11.11%","B01GXZ7Q3Y","GIGABYTE GeForce GTX 1070 Gaming 8GB GDDR5 256bit","10.58%","9.26%"
"Amazon.de","note 8",862,"B074PBH2P4","Samsung Galaxy Note8 Smartphone (6,3 Zoll (16,05 cm) Touch-Display, 64GB interner Speicher, Android 7.1) Midnight Black","54.58%","46.77%","B076WWRQXX","Samsung Note 8  Smartphone (16.05 cm (6,3 Zoll) Dual Edge Display, 64 GB Speicher, Android 7.1) Deepsea Blue","25.82%","28.49%","B074PBD4V3","Samsung Galaxy Note8 Smartphone (6,3 Zoll (16,05 cm) Touch-Display, 64GB interner Speicher, Android 7.1) Maple Gold","14.40%","15.59%"
"Amazon.de","kinderkostüme jungen",863,"B000YD8INY","Snowman Toddler 90-104cm costume for Kids Fancy Dress","15.79%","20.83%","B013EB4YEY","Rubie's 3620269 - EP7 Stormtrooper deluxe child, 9-10 Jahre, weiß/schwarz","10.10%","11.11%","B00HQAK4IA","Rubie's 3610103 - Toothless/Night Fury - Child, Verkleiden und Kostüme","7.95%","13.19%"
"Amazon.de","iphone7 hülle",864,"B01GIVX5M4","iPhone 8 / 7 Hülle, Spigen® [Liquid Air] iPhone 8 Hülle, Soft Flex Silikon Schlanke Hülle [Schwarz] Premium TPU Capsule Luftpolster Air Cushion Technologie Slim Handyhülle Schlanke Schutzhülle für Apple iPhone 7 Hülle / iPhone 8 Case Cover - Black (042CS20511)","27.42%","34.29%","B01GIVX1YG","iPhone 8 Hülle, iPhone 7 Hülle, Spigen® [Liquid Crystal] Soft Flex Silikon [Crystal Clear] Transparent Ultra Dünn Schlank Bumper-Style Handyhülle Premium Kratzfest TPU Durchsichtige Schutzhülle für Apple iPhone 7 / iPhone 8 Case Cover - Crystal Clear (042CS20435)","25.39%","34.86%","B01KIQOJ2K","iPhone 7 Hülle, iPhone 8 Hülle, Supcase [Unicorn Beetle PRO] Outdoor Schutzhülle Stoßfest Handyhülle Case mit eingebautem Displayschutz und Gürtelclip für Apple iPhone 7 / iPhone 8, Schwarz","14.69%","16.00%"
"Amazon.de","korb",865,"B008G1FLG8","Rotho 1115308080 Aufbewahrungskiste Dekobox Country in Rattan-Optik aus Kunststoff (PP), Format A4, Inhalt ca. 18 l, ca. 36.8 x 27.8 x 19.1 cm (LxBxH), schwarz","16.71%","18.78%","B0037WTQBW","Zeller 17980 Korb, Maisblatt, ca. 33 x 28 x 18 cm","12.49%","15.28%","B000K22T7A","Reisenthel carrybag black","11.76%","8.30%"
"Amazon.de","lego batman",866,"B01J41DHSC","Lego 10737 Juniors Batman gegen Mr. Freeze, Superhelden-Spielzeug für vier bis sieben Jährige","15.41%","27.75%","B06X92M583","Lego 70917 The Batman Movie Das ultimative Batmobil, Batman Spielzeug","13.18%","5.95%","B01J41HPQ2","Lego 70900 The Batman Movie Jokers Flucht mit den Ballons, Batman Spielzeug","11.91%","15.42%"
"Amazon.de","fitness tracker",867,"B01MUDU6BU","Mpow Bluetooth 4,0 Fitness Armbänder mit Pulsmesser,Smart Fitness Tracker mit Herzfrequenzmesser, Schrittzähler, Schlaf-Monitor, Aktivitätstracker, Remote Shoot, Anrufen / SMS, finden Telefon für Android iOS Smartphone wie iPhone 7/7 Plus/6S/6/6 Plus, Huawei P9.","63.41%","89.86%","B017BO18LM","Garmin vívosmart HR Fitness-Tracker - integrierte Herzfrequenzmessung am Handgelenk, Smart Notifications","10.60%","2.17%","B00FEQ6TVO","POLAR Activity Tracker Loop, Black, 90047656","4.37%","1.45%"
"Amazon.de","huawei p8 lite",868,"B01MU9R2EN","Huawei P8 Lite 2017 Smartphone (13.2 cm (5.2 Zoll) Full-HD Touchscreen, 16 GB, Android 7.0) black","46.55%","48.20%","B00W1KSK86","Huawei P8 lite Dual-SIM Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 5.0) schwarz","24.42%","27.87%","B00W1KSGFI","Huawei P8 lite Dual-SIM Smartphone (5 Zoll (12,7 cm) Touch-Display, 16 GB Speicher, Android 5.0) weiß","7.94%","5.90%"
"Amazon.de","pc lautsprecher",869,"B00544XKK4","Logitech Z120 Notebook-Lautsprecher 2.0 (mit 3,5 mm USB-Stromversorgung) schwarz/silver","16.30%","22.31%","B00EUUXBDE","Logitech Z200 2.0 PC-Lautsprecher mitternachtsschwarz","15.33%","21.17%","B00YR92T90","Logitech Z333 Multimedia Speakers - Lautsprecher für Home Entertainment (mit 80 Watt und Subwoofer) schwarz","12.39%","6.84%"
"Amazon.de","braun rasierer",870,"B00WW8BVHO","Braun Series 3 ProSkin Elektrorasierer Herren 3040s, blau","27.72%","35.81%","B01IN8LCHU","Braun Series 9 Rasierapparat 9290cc, mit Reinigungs- und Ladestation, Reise-Etui, silber","16.24%","11.08%","B012CK6H2A","Braun Series 5 Elektrischer Rasierer 5050cc, mit Reinigungsstation und 2 Reinigungskartuschen, grau/silber","13.53%","11.76%"
"Amazon.de","galaxy s7 edge schutzhülle",871,"B01A5OU154","mumbi Hülle für Samsung Galaxy S7 Edge Schutzhülle","44.54%","0.00%","B01A5NM97I","mumbi Schutzhülle für Samsung Galaxy S7 Edge Hülle transparent weiss","30.18%","0.00%","B01C42FH4A","mumbi UltraSlim Hülle für Samsung Galaxy S7 Edge Schutzhülle transparent (Ultra Slim - 0.55 mm)","13.70%","0.00%"
"Amazon.de","verlängerungskabel",872,"B00GJP1X6A","Meister Schutzkontakt-Verlängerung ✓ 5 m Kabel ✓ weiß ✓ Kunststoffleitung ✓ IP20 Innenbereich | Verlängerungskabel mit Kindersicherung | Schuko-Verlängerung | 7432510","24.82%","30.80%","B0013NAPKI","Brennenstuhl Kunststoff-Verlängerungskabel 3m weiß, 1161660","16.44%","17.32%","B002THAD9A","Kopp 129713007 3-fach Steckdosenleiste Standard, mit beleuchtetem Schalter, weiß","14.97%","8.89%"
"Amazon.de","iphone 6 plus",873,"B00NGOC988","Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) silber","38.21%","53.12%","B00NI0AVQW","Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 64 GB Speicher, iOS 8) grau","19.34%","10.94%","B01L9KX7VI","Apple iPhone 6 Space Grau 64GB SIM-Free Smartphone (Zertifiziert und Generalüberholt)","13.38%","6.25%"
"Amazon.de","god of war ps4",874,"B01H1QQ8L0","God of War - Standard Edition - [Playstation 4]","85.34%","77.99%","B07987GRHN","God of War Limited Edition - [PlayStation 4]","8.05%","18.79%","B00WGS4OE2","God of War 3 Remastered - [PlayStation 4]","4.29%","1.97%"
"Amazon.de","sportleggins damen lang",875,"B01HS3E7WS","Nike Damen Club Logo Leggings (Hose), Damen","55.94%","67.70%","B01IVO0U4C","Nike Damen Pro Cool Trainings-Tights","14.54%","10.56%","B01BR7VCVA","Puma Damen Hose","11.56%","8.70%"
"Amazon.de","lenovo yoga",876,"B06XK3T971","Lenovo YOGA A12 30,99cm (12,2 Zoll HD IPS Touch) 2in1 Tablet (Intel Atom x5-Z8550 Quad-Core, 2GB RAM, 32GB eMMC, Android 6.0, 720P Kamera, Dolby Atmos) roségold","26.50%","11.11%","B06WWMYPFG","Lenovo Yoga 510 35,6 cm (14,0 Zoll Full HD IPS Touch) Slim Convertible Notebook (Intel Core i7-7500U Dual-Core, 8 GB RAM, 128 GB SSD, AMD Radeon R5 M430 2 GB, Windows 10) schwarz","14.55%","4.76%","B0769R4FDZ","Lenovo Yoga 520 35,6 cm (14,0 Zoll Full HD IPS Touch) Slim Convertible Notebook (4415U Dual-Core, 8 GB RAM, 128 GB SSD, Intel UHD Grafik 610, Windows 10 Home) schwarz","10.62%","6.35%"
"Amazon.de","nintendo ds spiele",877,"B000FG4LE0","New Super Mario Bros.","14.87%","15.00%","B015ZGXL0O","Mario Party: Island Tour","10.14%","12.50%","B000BFIASS","Mario Kart DS","6.84%","5.00%"
"Amazon.de","samsung j5",878,"B0725WZK1N","Samsung Galaxy J5 DUOS Smartphone (13,18 cm (5,2 Zoll) Touch-Display, 16 GB Speicher, Android 7.0) schwarz","48.23%","53.51%","B072FPB5VW","Samsung Galaxy J5 DUOS Smartphone (13,18 cm (5,2 Zoll) Touch-Display, 16 GB Speicher, Android 7.0) gold","14.38%","16.49%","B071VZPX5Y","Samsung Galaxy J5 DUOS Smartphone (13,18 cm (5,2 Zoll) Touch-Display, 16 GB Speicher, Android 7.0) blau","8.85%","11.08%"
"Amazon.de","epilierer",879,"B01N2990FJ","Braun Silk-épil 9 Damen Epilierer 9-561, mit 6 Extras, inkl. Rasieraufsatz, Trimmeraufsatz, weiß/gold","26.41%","29.78%","B0136OKIIU","Braun Silk-épil 5 Wasserfest Epilierer 5-541, mit 4 Extras, inkl. Rasieraufsatz, Trimmeraufsatz, weiß/lila","17.22%","13.25%","B004CZ2EDK","Philips Epilierer inkl. Bikinitrimmer & Pinzetten-Set (Sonderedition) HP6540/00, 46 Watt","8.66%","9.84%"
"Amazon.de","3ds spiele",880,"B075M75NFW","Mario Party: The Top 100 - [Nintendo 3DS]","19.43%","17.34%","B0753J91RS","Super Mario 3D Land - Nintendo Selects  Edition - [Nintendo 3DS]","7.49%","12.18%","B00MB4BQXS","Fantasy Life","6.84%","5.17%"
"Amazon.de","grohe",881,"B00RTG01FM","GROHE Eurosmart | Badarmatur - Waschtischarmatur | mit Zugstange, S-Size | 33265002","16.09%","15.44%","B005GCM8PC","GROHE Euphoria 180 mm |Brausen- und Duschsysteme - Duschsystem | Duscharm 450mm, mit Thermostat | 27296001","13.35%","11.41%","B00RTG1HSC","GROHE Grohtherm 800 Dusche (Brausethermostat) 34558000","8.11%","5.37%"
"Amazon.de","gummistiefel",882,"B003TO51NK","Dunlop Dee Kurzstiefel -Gummistiefel,Regenstiefel, Arbeitsstiefel","23.34%","28.93%","B003TO51NU","Dunlop Herren Stiefel","16.29%","21.82%","B00Y2YDL1K","Dunlop 142PP Protomastor S5 Unisex-Erwachsene Halbschaft Gummistiefel mit Stahlkappe,","11.73%","14.38%"
"Amazon.de","bh",883,"B0721B5VZT","Iris & Lilly Damen BH aus Baumwolle, Schwarz, 85C (Herstellergröße: 38C)","14.16%","21.09%","B01MTGDJUK","Iris & Lilly Damen Colour Blocking Sport-BH, 2er Pack","8.99%","4.69%","B072K49FRR","Iris & Lilly Damen BH aus Baumwolle, Rosa (Soft Pink), 75C (Herstellergröße: 34C)","8.56%","10.16%"
"Amazon.de","dartscheibe elektronisch",884,"B01F75XDYW","Best Sporting London elektronische Dartscheibe, Dartboard mit 6 Dartpfeilen und Ersatzspitzen, Dartautomat mit LCD-Display","34.87%","35.23%","B0174SB6IA","Best Sport Coventry Elektronische Dartscheibe Unisex Erwachsene, Mehrfarbig","21.00%","24.61%","B00DZGC3F6","Best Sporting elektronische Dartscheibe BRISTOL, Dartautomat mit 6 Dartpfeilen, batteriebetrieben","16.90%","16.06%"
"Amazon.de","samsung a5 2017",885,"B01N6M3K34","Samsung Galaxy A5 (2017) Smartphone ( 13,22 cm(5,2 Zoll) Touch-Display, 32 GB Speicher, Android 6.0) schwarz","66.40%","70.15%","B01MU5VUXK","Samsung Galaxy A5 (2017) Smartphone (5,2 Zoll (13,22 cm) Touch-Display, 32 GB Speicher, Android 6.0) gold (European SIM card only)","14.00%","13.92%","B01N9MJTE6","Samsung Galaxy A5 (2017) Smartphone (5,2 Zoll (13,22 cm) Touch-Display, 32 GB Speicher, Android 6.0) blau (European SIM card only)","6.48%","6.16%"
"Amazon.de","nintendo switch tasche",886,"B01MY7KPH1","Nintendo Switch-Tasche & -Schutzfolie","44.94%","57.86%","B075MDWPFT","Nintendo Switch - Nintendo Tasche und  Display-Schutz (Super Mario Odyssey)","14.30%","14.05%","B01MY9JB2U","Transporttasche NNS40 - Schwarz - Nintendo Switch","9.19%","7.33%"
"Amazon.de","kostüme",887,"B003BREXKC","Smiffys, Damen Sexy Armee Girl Kostüm, Kurzoverall, Gürtel und Mütze, Größe: S, 28864","40.51%","30.43%","B00VVK9SHO","Kostüme ... Fasching Verkleidung Breakfast SPIEGELEI und SPECK Das Pärchen Kostüm","8.86%","30.43%","B004MNNZXU","Fever Kollektion Rotkäppchen Kostüm mit Kleid Unterrock und Umhang mit Kapuze, Small","5.70%","0.00%"
"Amazon.de","1080 ti",888,"B06XSB4NW2","Asus ROG Strix GeForce GTX1080Ti-11GB Gaming Grafikkarte (Nvidia, PCIe 3.0, 11GB GDDR5X Speicher, HDMI, DVI, DisplayPort)","26.71%","14.65%","B074N9Q5W3","Gigabyte GeForce GTX 1080 Ti Gaming OC BLACK 11G - Grafikkarten - GF GTX 1080 Ti, GV-N108TGAMINGOC BLACK-11GD","10.85%","22.29%","B06XRWYXJY","Asus ROG Strix GeForce GTX1080TI-O11G Gaming Grafikkarte (Nvidia, GDDR5X, Aura Sync RGB für bestes VR und 4K Gaming & farblich abgestimmte PCs)","8.01%","5.73%"
"Amazon.de","steckerleiste",889,"B002THAD9A","Kopp 129713007 3-fach Steckdosenleiste Standard, mit beleuchtetem Schalter, weiß","12.82%","13.86%","B000MQ7E38","Brennenstuhl Eco-Line, Steckdosenleiste 8-fach, (mit Schalter und 3m Kabel - besonders stromsparend) Farbe: schwarz","11.78%","12.28%","B001NKYR5U","Brennenstuhl Primera-Line, Steckdosenleiste 10-fach (Steckerleiste mit 2 Schaltern für je 5 Steckdosen und 2m Kabel) Farbe: schwarz","10.34%","9.58%"
"Amazon.de","vibrationsplatte",890,"B01N148X5V","TESTSIEGER* Sportstech Profi Vibrationsplatte VP300 mit 3D Wipp Vibrations Technologie + Bluetooth A2DP Musik, Riesige Fläche,2 Kraftvolle Motoren + einmaliges Design + Trainingsbänder + Fernbedienung","33.63%","24.34%","B0054YPSZE","VITALmaxx 07125 Vibration Plate, Profi Vibrationsplatte inkl. Trainingsbänder, 99 Stufen Power Vibro Technologie, Profi Vibrationsgerät mit rutschsicherer Trainingsfläche, LCD Display & Fernbedienung","24.25%","32.74%","B00BPTFED8","skandika Home Vibration Plate 500, Profi Vibrationsgerät, inklusive Trainingsbänder mit großer rutschsicheren Trainingsfläche, Fernbedienung und kraftvoller 3D-Vibration, anthrazit/schwarz","7.79%","7.96%"
"Amazon.de","kokosöl",891,"B002NW7PI8","Ölmühle Solling Bio Kokosöl nativ im Bügel-Glas 1000ml","28.96%","30.68%","B01NARS9QD","BIO Kokosöl - 1 x 1.000 mL (1L) Neu im Bügelglas - KOCHEN, BRATEN, BACKEN + HAAR- & HAUTPFLEGE bio, nativ, kaltgepresst","13.24%","16.25%","B013JOSM1C","mituso Bio Kokosöl, nativ, 1er Pack (1 x 1000 ml) im Bügelglas","10.55%","11.28%"
"Amazon.de","blutdruckmessgerät",892,"B008KWO3Q2","Medisana BU 510 Oberarm Blutdruckmessgerät mit Arrhythmie-Anzeige, Leichte Lesbarkeit, WHO Ampel-Farbskala","45.77%","54.17%","B001QB2MGM","Sanitas SBM 03 vollautomatisches Handgelenk-Blutdruckmessgerät, mit Pulsmessung, inkl. Aufbewahrungstasche","12.35%","12.69%","B00440D8A6","Sanitas SBM 21 Oberarm-Blutdruckmessgerät, vollautomatische Blutdruck- und Pulsmessung am Oberarm mit Arrhythmie-Erkennung","9.72%","9.41%"
"Amazon.de","led e14",893,"B0747TL5B5","Philips LED Lampe ersetzt 40W, E14, warmweiß (2700 Kelvin), 470 Lumen, Kerze, Dreierpack","36.36%","42.13%","B073DBLP5B","Osram LED Base Classic B, in Kerzenform mit E14-Sockel, Nicht Dimmbar, Ersetzt 40 Watt, Matt, Kaltweiß - 4000 Kelvin, 4er-Pack","17.61%","16.15%","B019QAU8W4","Osram LED Base Classic B, in Kerzenform mit E14-Sockel, Nicht Dimmbar, Ersetzt 40 Watt, Matt, Warmweiß - 2700 Kelvin, 3er-Pack","10.41%","11.39%"
"Amazon.de","w7",894,"B075FDW6L8","W7 Goldibox And The 12 Shades Golden Eyeshadow Palette","26.93%","19.35%","B007L1NXMS","W7 Honolulu bronzing Powder, 1er Pack, 6g","15.25%","21.53%","B077QQR2G3","W7 Blazin' Neutrals on Fire Eye Shadow Colour Palette","12.69%","7.90%"
"Amazon.de","kontaktlinsen",895,"B001PPDS8U","Biofinity Monatslinsen weich, 6 Stück / BC 8.6 mm / DIA 14.0 / -1,50 Dioptrien","29.86%","32.04%","B001G4V9WW","Air Optix Aqua Monatslinsen weich, 6 Stück / BC 8.6 mm / DIA 14.2 / -1,75 Dioptrien","23.16%","24.83%","B0017IXHAY","Dailies AquaComfort Plus Tageslinsen weich, 30 Stück / BC 8.7 mm / DIA 14 / -1.75 Dioptrien","16.06%","14.11%"
"Amazon.de","bartschneider",896,"B000OS72Y0","Remington MB320C Bartschneider-Set","24.97%","34.17%","B019EE1FQ0","Braun Bartschneider und Trimmer BT5090, silber, inkl. Präzisionstrimmer, Ladestation und Etui","16.25%","13.71%","B012W0SDFO","Philips Bartschneider Series 5000 BT5200/16, 17 Längeneinstellungen","14.74%","14.60%"
