"Abteilung=[Amazon.de]","Suchbegriff=[]","ASINs oder Produkte eingeben=[]","Auswertungsbereich=[Monatlich]"," Wird angezeigt=[01.12.18 - 31.12.18]"
"Abteilung","Suchbegriff","Suchfrequenz-Rang ","#1 der angeklickten ASINs","Produkttitel #1","Klickrate #1","Umsatzrate #1","#2 der angeklickten ASINs","Produkttitel #2","Klickrate #2","Umsatzrate #2","#3 der angeklickten ASINs","Produkttitel #3","Klickrate #3","Umsatzrate #3"
"Amazon.de","family guy",208,"B06Y42G5WJ","Family Guy - Staffel 15","24,87%","30,41%","B06Y4CSHYR","Family Guy - Staffel 15","20,12%","10,60%","B00IJ27E1E","Family Guy - Staffel 9","7,15%","5,99%"
"Amazon.de","fifty shades of grey",209,"B073FTBRK2","Fifty Shades Of Grey - Gefährliche Liebe - Unmaskierte Filmversion","31,43%","2,43%","B073FSW8CW","Fifty Shades Of Grey - Gefährliche Liebe - Unmaskierte Filmversion","19,66%","9,44%","B01N5UYKG8","Fifty Shades Of Grey - Gefährliche Liebe [dt./OV]","8,36%","1,18%"
"Amazon.de","hundespielzeug",210,"B0054Q9TMA","Trixie 32026 Dog Activity Flip Board Strategiespiel, für Hunde, 23 cm","13,40%","14,80%","B00B4UR08K","KONG NKR1E wildknots Plüschbär, Medium/Large, sortiert","7,70%","9,84%","B079SY8QRQ","Schramm® 10er Set Hunde Spielzeug aus Seil Kauspielzeug Dog Hund Kauspielzeug Baumwollknoten Hundespielzeug 10 Teile Kauspielzeug","5,75%","5,91%"
"Amazon.de","transformers",211,"B072Y61D84","Transformers: The Last Knight [dt./OV]","16,70%","0,10%","B00FYTIZKY","Transformers [dt./OV]","9,52%","0,00%","B00PHRD1BQ","Transformers: Ära Des Untergangs [dt./OV]","8,69%","0,31%"
"Amazon.de","thermoskanne",212,"B000VXQ3XO","Emsa 505490 Isolierkanne, 1 Liter, Quick Press Verschluss, 100% dicht, Transluzent Aubergine, Samba","9,04%","14,38%","B003GIS4RY","Thermos Edelstahl-Thermosflasche 1,0 l, leicht und kompakt","8,37%","8,47%","B07C35JF21","Aorin Vakuum-Isolierte Trinkflasche aus Hochwertigem Edelstahl - 24 Std Kühlen & 12 Std Warmhalten Pulverlackierung Kratzfestigkeit Leicht zu reinigen.","6,01%","6,09%"
"Amazon.de","portemonnaie damen",213,"B07F9MHBTQ","Geldbörse Damen Leder Gross, Geldbeutel Damen Groß Viele Fächer mit 24 Kartenfächer, Lang Portemonnaie Frauen RFID Schutz, Damen Portmonee Leder mit Handyfach und Reißverschluss (Rot)","10,73%","12,37%","B01N1NIH1X","Damen Süß Leder Geldbörse ACGE Pu neuer Stil Damen Lang Geldbörse, Stieg, 22","5,75%","5,38%","B06XPK83SJ","Damen Luxus Stern Geldbörse Geldbeutel Brieftasche Portemonnaie Damenbörse Börse Betongrau","5,05%","6,60%"
"Amazon.de","handyhalter fürs auto",214,"B079CKJ1MP","Handyhalter fürs Auto Handyhalterung Auto Smartphone Halterung KFZ Handy Halter für Auto KFZ Handy Halterung für iPhone ,Samsung ,HTC,LG,HuaWei und jedes andere Smartphone oder GPS-Gerät, Autozubehör.","16,02%","20,35%","B00ZFQZNBK","AUKEY Handyhalterung Auto Magnet Lüftung KFZ Halterung Universal für iPhone 7 / 6s / 6 / 5s / 5, Samsung S8 und jedes andere Smartphone oder GPS-Gerät","12,18%","14,14%","B07GQGX855","Lamicall Handy Autohalterung, Auto Vent Halterung : Universal 360 Grad Drehung KFZ Lüftung Halter für Phone XS Max, XR, X, 8, 7, 6S, Samsung S9 S8 S7, Huawei, andere Smartphone - Schwarz","9,74%","11,83%"
"Amazon.de","weihnachtsgeschenke für männer",215,"386883351X","Kacka Sutra: 52 inspirierende Techniken, das große Geschäft zu verrichten","6,41%","8,23%","B01MQWIKU1","Sex Gutscheine mit verschiedenen Stellungen für Paare (für sie & ihn) ❤️ Liebesgutscheine/Sexy Love Coupons für Freund & Freundin, Männer & Frauen - Lustige Witzige Geschenke/Valentinstag Geschenk","6,18%","3,52%","B07CQ8NZ2M","KYONNE Build on Brick Tasse, Becher zur Junge oder Männer, Weihnachten Geschenk Idee (Schwarz)","5,45%","4,67%"
"Amazon.de","red dead redemption 2",216,"B01M6Y1Y4A","Red Dead Redemption 2 [PlayStation 4]","78,36%","83,31%","B07DKZF447","Red Dead Redemption 2 Ultimate Edition [PlayStation 4]","4,59%","3,16%","B01MAYA4UD","Red Dead Redemption 2 [AT PEGI] - [Xbox One]","4,48%","2,64%"
"Amazon.de","damen pullover",217,"B0799DHS3B","NICIAS Damen Seitliche Tasten Langarmshirt Pullover Lässige Rundhals Sweatshirt Ellenbogen Gepatcht Hemd Lose T Shirt Blusen Tunika Top","6,12%","8,82%","B075NXXW56","ECOWISH Damen Kontrastfarbe Pulli Pullover Rollkragen Sweatshirt Kapuzenpulli Top Hoodies","5,67%","7,86%","B07JB6NGBS","Damen Pullover Strick Winter Rundhals Langarm Loose Mode Freizeit Warmer Sweater Sweatshirt Oberteile","3,97%","4,34%"
"Amazon.de","spiele",218,"B079F9HWWS","Pegasus Spiele 54801G - Azul (Next Move Games) Spiel des Jahres 2018","12,42%","9,12%","B0038JKO38","KLUGSCHEISSER - das ultimative Spiel für alle, die auf (fast) alles eine Antwort haben...","7,25%","4,67%","B01GVGHH5W","KOSMOS Spiele 692681 - EXIT - Das Spiel - Die verlassene Hütte, Die verlassene Hütte, Kennerspiel des Jahres 2017","4,36%","4,37%"
"Amazon.de","james bond",219,"B017OJK98M","Spectre [dt./OV]","11,10%","1,40%","B079P82PC9","James Bond 007 jagt Dr. No 50 Jahre","7,87%","0,70%","B079P5JSTD","James Bond 007 jagt Dr. No 50 Jahre","7,72%","1,75%"
"Amazon.de","schmuck damen",220,"B00HV5SXWE","Abierta Fina Damen Schmuck-BH und String, schwarz, 1 Stück","5,35%","1,65%","B077LFCGHL","XLORDX Classic Damenuhr Analog Rosegold Edelstahl Schwarz mit Rosegold Armreif","5,24%","3,11%","B07J6GX3F8","Alex Perry Damen Kette 925 Sterling Silber Zirkonia Halskette mit Anhänger Rosegold Plattiert Weihnachtsgeschenk Schmuck zum Geburtstag Jubiläum Valentinstag Mutter Frau Tochter Mädchen Sie","5,17%","9,44%"
"Amazon.de","mp3 player",221,"B00YM3SCI8","AGPTEK 8GB MP3-Player 70 Stunden Wiedergabe, Farbe Schwarz","15,86%","18,42%","B07FNL9GKN","MP3 Player, Bluetooth 8GB MP3 Player mit Kopfhörern, Digital Kinder MP3 Player mit Lautsprecher FM Radio Voice Recorder,unterstützt erweiterbar Max bis zu 128G, Kopfhörer und Sport Armband enthalten","9,94%","11,24%","B01EMTC92G","AGPTEK MP3 Player, 8GB MP3 Player 70 Stunden Wiedergabe mit 1,8 Zoll Display Digital Kinder MP3 Player mit FM Radio, E-Buch, Video, erweiterbar bis zu 64G, Kopfhörer enthalten, Glänzend Rosegold","5,37%","5,99%"
"Amazon.de","nintendo switch controller",222,"B01N4ND1T2","Nintendo Switch Pro Controller","20,50%","25,89%","B01NBU1LP4","Joy-Con 2er-Set Grau","9,83%","13,40%","B072BZ66JL","Joy-Con 2er-Set Neon-Grün/Neon-Pink","8,06%","6,64%"
"Amazon.de","ohrringe",223,"B077YWLK18","Suyi Mode Hohl Lotus Blume Ohrringe Kristall Einfach Schick Ohrringe Set BRG","7,40%","5,09%","B07HK899YZ","Alex Perry Damen Ohrstecker 925 Sterling Silber Zirkonia Ohrringe Rosegold Plattiert Weihnachtsgeschenk Schmuck zum Geburtstag Jubiläum Valentinstag Mutter Frau Tochter Mädchen Sie","5,53%","9,52%","B00RH8TROS","findout rosé vergoldet / Sterling Silber Cubic Zircons Goldfisch Ohrringe. Geschenk für Frauen Mädchen (F617) (Sterling Silber)","3,60%","1,54%"
"Amazon.de","externe festplatte",224,"B06VVS7S94","WD Elements Portable, externe Festplatte - 1 TB - USB 3.0 - WDBUZG0010BBK-WESN","25,92%","31,49%","B01MTAEVJM","Tragbare externe Festplatte, hauchdünn, 6,3 cm, USB 3.0 für Laptop/PC/Xbox one/PS4 gold 160 GB","11,01%","6,37%","B00TKFEEAS","Seagate STEA1000400 Expansion Portable 1 TB Externe tragbare Festplatte (6,4 cm (2,5 Zoll)","9,80%","10,71%"
"Amazon.de","bücher",225,3442314879,"BECOMING: Meine Geschichte","9,59%","13,86%","B073JG722Y","Die Stadt der Träumenden Bücher: Roman","8,89%","6,87%",3608963766,"Kurze Antworten auf große Fragen","7,88%","10,40%"
"Amazon.de","baby",226,"B01LZ81ZZU","Süßer Spruch Ich Bin süss, Mama ist heiß, Papa hat Glück Baby Body Kurzarm-Body Newborn Grau","3,90%","1,83%","B0157YXS0M","Care Baby Mullwindeln/Spucktücher im 4er Pack, 70x70 cm, All over print, Gr. One size (Herstellergröße: 70X70), Mehrfarbig","3,76%","3,53%","B074GWST7S","Nestlé BEBA PRO HA 3, Folgenahrung ab dem 10. Monat, Baby-Nahrung als Pulver, mit hydrolisiertem Eiweiß, enthält Vitamin A, C & D, 6er Pack (6 x 800g Dose)","3,62%","0,07%"
"Amazon.de","pandora charms",227,"B00716R4LE","Pandora Damen -Bead Charms 925 Sterlingsilber 790964","5,72%","6,69%","B07G4QZ3D5","Pandora Damen-Bead Charms 925 Sterlingsilber 797609","4,80%","4,87%","B00VMM3W0K","Pandora Zwischenelement Liebliche Gänseblümchen 791495EN12","3,77%","3,41%"
"Amazon.de","schal damen",228,"B01M7PPASJ","Lantch Damen Schal Kariert übergroßer Quadratisch Deckenschal Herbstschal Winterschal Karo Tartan Streifen Plaid Muster XXL Oversized Fransen Poncho (Stil4)","12,85%","13,73%","B07H4LBWQW","Damen Schal Cashmere Gefällt Wraps DeckeSchal Spleißen Karo Schal Herbst Winter Top Qualität Warm Schal 3Farbe, Einheitsgröße, Rosa","10,63%","11,81%","B0193FGXBW","CAPRIUM XXL Damen Schal Kariert übergroßer quadratisch Deckenschal Karo Tartan Streifen Plaid Muster Oversized Fransen Poncho, Schwarz-weiß, 150 x 150 / One size","4,19%","4,62%"
"Amazon.de","sonos",229,"B00FSCNLME","Sonos Play:1 Smart Speaker, weiß – Kompakter & kraftvoller WLAN Lautsprecher für unbegrenztes Musikstreaming – Feuchtigkeitsbeständiger Multiroom Lautsprecher","21,42%","35,60%","B00FSCNODU","Sonos Play:1 Smart Speaker, schwarz – Kompakter & kraftvoller WLAN Lautsprecher für unbegrenztes Musikstreaming – Feuchtigkeitsbeständiger Multiroom Lautsprecher","9,52%","16,12%","B07DLGXHW4","Sonos Beam Smart Soundbar, schwarz – Kompakte TV Soundbar für Fernsehen & Musikstreaming mit WLAN, Alexa Sprachsteuerung & HDMI ARC – AirPlay kompatibler Musik- & TV Lautsprecher","8,78%","5,67%"
"Amazon.de","shisha",230,"B074CG21WC","DXP Shisha Set 2 Schläuchen 55cm mit 3x100gr. Shiazo Dampfsteine, Kohle, Folie und Kohlezange, Mundstücke","17,21%","19,15%","B07CTRY6LB","DILAW® Vatos Shisha Set Hookah 93cm Aluminium Alu ✔+ LED Licht | Wasserpfeife Komplettset Molassefänger Silikonschlauch Alumundstück Tabakkopf Kaminaufsatz 18/8 Kopfschliff Edelstahl Tauchrohr Silber","13,65%","15,29%","B01IC813HA","Amy Deluxe 038 - I need you - Klick - 60 Cm (BK-BK)","9,54%","8,82%"
"Amazon.de","ninjago",231,"B00QMLJJGW","Lego Ninjago - Meister des Spinjitzu Staffel 2","6,69%","0,15%","B075QG3NPW","LEGO The Ninjago Movie 70628 - Spinjitzu-Meister Lloyd, Cooles Kinderspielzeug","4,95%","10,96%","B00QMLIOB8","Lego Ninjago - Meister des Spinjitzu-Staffel 1","4,91%","0,32%"
"Amazon.de","hobbit",232,"B00ILWH6SI","Der Hobbit: Eine unerwartete Reise (Extended Edition) [dt./OV]","18,42%","16,27%","B00ILWBKBW","Der Hobbit: Eine unerwartete Reise (Extended Edition) [dt./OV]","16,29%","2,13%","B00P1VF84G","Der Hobbit: Smaugs Einöde - Extended Edition [dt./OV]","11,67%","7,07%"
"Amazon.de","hausschuhe herren",233,"B01JS2RHFQ","Andres Machado - Dynamic - Unisex-Hausschuh aus Naturwolle und Feinfilz mit anatomischer Sohle - Made in Spain -.EU 37 bis 47","9,71%","10,82%","B07FVKLSQW","Herren Warm Hausschuhe Gefüttert 2 Farbton Pantoffeln Rutschfest Weiche Sohle Filzpantoffeln Kuschelig Indoor/Winter/Sommer Spa Gestrickte Baumwolle Maschine waschbar,4 Farben","7,19%","9,36%","B06XTLP8C1","Fischer Herren Andy Pantoffeln","4,75%","6,25%"
"Amazon.de","herren pullover",234,"B071NH43ML","TOM TAILOR Herren Pullover Basic V-Neck Sweater","10,04%","13,95%","B07BMGRDN8","Grin&Bear slim fit Halfzip Jacke Kapuze Hoodie Sweatshirt Kapuzenpullover, GEC401","6,89%","7,25%","B01LF2GX3Y","Rusty Neal Top Herren Winter Kapuzenpullover Pulli Sweatshirt Jacke RN-13277 Neu","5,88%","5,17%"
"Amazon.de","thermobecher",235,"B008TLGIA8","Emsa Isolierbecher Mobil genießen 360 ml Quick Press Verschluss Travel Mug -Manschette Schwarz","18,99%","26,38%","B008TLGFW4","Emsa Isolierbecher Mobil genießen 360 ml Quick Press Verschluss Travel Mug -Blau (Manschette Blau)","9,64%","12,15%","B00VE3I2UW","Emsa 515615 Isolierbecher (Mobil genießen, 500 ml, Quick Press Verschluss, Travel Mug Grande) schwarz","9,48%","13,26%"
"Amazon.de","märchen",236,"B017B919MU","ARD Märchen: Sechs auf einen Streich, Staffel 1","12,86%","1,89%","B017B7X3EE","ARD Märchen: Sechs auf einen Streich, Staffel 1","12,44%","1,13%","B01DECQQQC","Märchen aus der DDR, Staffel 1","5,67%","2,08%"
"Amazon.de","wäschekorb",237,"B009P4J3E6","Wäschekorb Wäschebox Wäschetruhe Wäschekiste Wäschesammler Wäschetonne mit Deckel Kunststoff in Flechtoptik - Braun","7,63%","8,45%","B00OIORXFY","Songmics Groß 100L Bambus Faltbar Wäschekorb mit 2 Fächern H x B x T: ca. 62,5 x 52 x 32 cm LIGHTS&DARKS Wäschebox Wäschesammler mit Wäschesack aus Baumwolle zum Herausnehmen LCB64Y","7,53%","8,48%","B01346CJO6","Relaxdays Wäschekorb Bambus rund Ø 41 cm, faltbare Wäschetruhe, Volumen 80 Liter, Wäschesack aus Baumwolle, schwarz","6,50%","9,80%"
"Amazon.de","iphone xs",238,"B07HBDNQBS","Apple iPhone XS (256GB) - Silber","31,48%","21,74%","B07HBCCGY8","Apple iPhone XS (64GB) - Space Grau","21,67%","21,99%","B07HBCSB2K","Apple iPhone XS (256GB) - Space Grau","14,74%","19,06%"
"Amazon.de","schöne bescherung",239,"B00HX0K7JO","Schöne Bescherung","36,25%","15,41%","B00HX1BO7W","Schöne Bescherung","31,78%","52,12%","B000K7UDZK","Schöne Bescherung [Blu-ray]","8,48%","13,43%"
"Amazon.de","drucker",240,"B01HIH1P06","HP Officejet 3831 Multifunktionsdrucker (Instant Ink, Drucker, Kopierer, Scanner, Fax, WLAN, Airprint) mit 3 Probemonaten HP Instant Ink inklusive","16,09%","16,64%","B00T5M304W","Canon Pixma MX495 Farbtintenstrahl-Multifunktionsgerät (Scanner, Kopierer, Drucker, Fax, WiFi, 4800 x 1200 dpi) schwarz","14,44%","17,49%","B01HIH1PNS","HP ENVY 4525 Multifunktionsdrucker (Instant Ink, Fotodrucker, Scanner, Kopierer, Airprint, Duplex) mit 3 Probemonaten HP Instant Ink inklusive","10,20%","9,02%"
"Amazon.de","yankee candles",241,"B00W8NNH34","Yankee Candle Glaskerze, groß, Clean Cotton","9,00%","9,15%","B078GFQCKX","Yankee Candle Geschenkset mit 3 Gläsern, verschiedene Farben, 12,6 x 22,3 x 6,9 cm","7,75%","9,17%","B0037EEK7A","Yankee Candle Glaskerze, groß, Vanilla Cupcake","7,28%","8,11%"
"Amazon.de","b01hf8v7si|b01hgs791q|b07dnm3mt9|b07dnt3n4b|b07dwbpng3|b07k73c6yq|b07dljryl7|b07f4ftrtr|b0735254gs|b07l5xv8ld|b07klqf93y|b07k2pt733|b07l5mbv3r|b07lbfgltc",242,"B01HGS791Q","PlayStation 4 - Konsole B Chassis 500GB (Zertifiziert und Generalüberholt)  inkl. 1 DualShock 4 Controller","17,90%","21,29%","B07KLQF93Y","PlayStation Virtual Reality Mega Pack","16,18%","10,12%","B07DNT3N4B","PlayStation 4 - Konsole D Chassis 1TB (Zertifiziert und Generalüberholt) inkl. 1 DualShock 4 Controller","13,26%","19,30%"
"Amazon.de","vibratoren für sie",243,"B0771GFNGJ","Vibratoren für Sie Klitoris und G-punkt mit Stoßfunktion - Adorime Silikon Rabbit Vibrator Analvibrator Dildo Erotik Sexspielzeug für Frauen und Paare mit 7 Vibrationsfrequenz","10,99%","14,19%","B07DL5FKGY","Wearable Vibratoren für Sie,Wasserdicht Vibrator Dildo Vibratoren mit Erwärmungsfunktion und Stoßfunktion für Sie Klitoris und G-punkt,Dualer Motor Vibrator Sexspielzeug für Frauen(Rosa)","9,23%","8,72%","B077CXSYL8","Vibratoren für sie Vibrator Dildo Realistischer Vibratoren für Die Klitoris G Punkt Klitoris Stimulator Silikon Vibrator 10 Modi USB Wiederaufladbar Erotik","8,15%","9,90%"
"Amazon.de","in ear kopfhörer",244,"B0736SCQ4X","KLIM Fusion Audio Kopfhörer - Langlebig + 5 Jahre Garantie - Innovativ: In-Ear-Kopfhörer mit Memory Foam 2019 Version Schwarz","20,59%","33,42%","B07J3VFCQW","In Ear Kopfhörer Ear Ohrhörer Kopfhörer Stereo Headset Fusion High Quality Audio Earphones mit Ohrstöpseln und Mikrofon für iPhone Android Smartphones und MP3 Players (Schwarz)","9,58%","1,49%","B07FCZ5YX3","In Ear Kopfhörer, Ear Ohrhörer Kopfhörer in Ears Metallisches Stereo Headset Fusion High Quality Audio Kopfhörer Earphones mit Ohrstöpseln und Mikrofon für iPhone Android Smartphones MP3 Players","8,23%","0,26%"
"Amazon.de","wärmflasche",245,"B00DLXKGES","Fashy 6530 21 2007 Wärmflasche mit Vliesbezug 2 Liter","14,83%","18,05%","B004VCWBSW","Hugo Frosch Wärmflasche Klassik 1,8 Ltr. mit Microfaserbezug in Tierfelloptik grau","7,27%","8,91%","B07HBYNWXX","Wärmflasche, otumixx Wärmflaschen 2 Liter mit Super Weichem Plüsch-Bezug Geprüft und Frei Von Schadstoffen Sicher und Warm Hot Water Bottle Länger für Abende für Bauch Rücken und Nacken - Grau","6,00%","6,12%"
"Amazon.de","paw patrol spielzeug",246,"B00JLDGLB4","Paw Patrol 6022632 - PAW Patrol Hauptquartier Spielset, Einsatzzentrale, Beobachtungsturm mit Rutsche, Rettungsteam","18,39%","11,91%","B00W62P65E","Paw Patrol 6024966 - PAW Patroller, Teamfahrzeug, Laster, Autotransporter, Transporter, TV Helden, Vorschulkind","10,34%","7,26%","B07857FHVB","Paw Patrol 6040263Sea Deluxe Figure Chase Spielzeug","7,60%","6,14%"
"Amazon.de","aufbewahrungsbox",247,"B00YOUM73U","IRIS, 3er-Set stapelbare Aufbewahrungsboxen 'Top Box', mit Deckel und Klickverschluss, 15 Liter, Kunststoff / Plastik, transparent","13,52%","18,72%","B072MLPZN8","Aufbewahrungsbox, EZOWare 6er-Set Aufbewahrungskiste ohne Deckel - Pale Dogwood","6,28%","5,14%","B076SD2YGY","Iris 103424 Aufbewahrungsboxen 'New Top Box' 5 L, Plastik, Klar, 19,7 x 28,5 x 14.4 cm","5,47%","7,91%"
"Amazon.de","taschenlampe",248,"B074J4FQBG","LED Taschenlampe, Binwo Tragbarer Zoombar Superhelle 2000 Lumen CREE LED Taschenlampe, 5 Modis Einstellbar, Wasserdicht Taschenlampen für Outdoor Sports (2 Stück)","13,12%","12,89%","B005FEGYCO","LE Zoombar Superhelle CREE LED Taschenlampe, inklusive 3 AAA Batterie, LED Handlampe, LED Camping Handlampe, Mit einstellbarem Fokus","7,65%","10,82%","B01JZM6PQQ","HIILIGHT LED Taschenlampe 2500 Extrem Hell - CREE XM-L T6","7,25%","7,34%"
"Amazon.de","gesellschaftsspiel",249,"B0038JKO38","KLUGSCHEISSER - das ultimative Spiel für alle, die auf (fast) alles eine Antwort haben...","9,05%","8,32%","B072HVXVJL","moses. Sebastian Fitzek SafeHouse - Das Spiel | Safe House Gesellschaftsspiel von Marco Teubner","7,65%","8,03%","B00X46PIJU","DENKRIESEN Stadt Land Vollpfosten - Intelligenz-ist-relativ - Stadt Land Fluss neu aufgelegt - Spielblock (Din A3-Format), XXL Spielblock","5,58%","5,61%"
"Amazon.de","nachttischlampe",250,"B074QPGBV3","B.K.Licht Tischleuchte | Nachttisch-Leuchte für Schlafzimmer | Berührungssensor | Touchfunktion | IP20","14,63%","22,64%","B07CZ8RKM3","Tomons 2er Set LED Nachttischlampe aus Holz, LED Tischleuchte mit Stoffschirm für Schlafzimmer, Wohnzimmer, Arbeitszimmer, Beistelltisch – Weiß","5,61%","5,52%","B009SNO6NW","WOFI Tischleuchte Cesena 1-flammig, schwarz, Ø ca. 14 cm, Höhe ca. 31 cm, Stoffschirm 832401100000","4,79%","6,09%"
"Amazon.de","ohrringe silber",251,"B06XCH34C2","Lydreewam Damen Ohrstecker Ohrringe Set 925 Sterling Silber mit 3A 6mm Zirkonia","4,79%","4,06%","B008BGLDJM","Elli Damen Schmuck Ohrringe Ohrstecker Set Basic Zeitlos Puristisch Silber 925 Swarovski® Kristalle Weiß","4,73%","6,39%","B01LALUQQA","MASOP 925 Sterling Silber Bling Klein Creole Ohrringe Weiß Rund Zirkonia","4,70%","5,52%"
"Amazon.de","nike",252,"B01N5TOXV7","Nike Herren Academy 16 Knit Tracksuit Trainingsanzug","9,08%","12,12%","B00WR6O33U","Nike Herren Kapuzenpullover Team Club","7,65%","10,53%","B07H8QQ4DT","NIKE , Baby Jungen Krabbelschuhe & Puschen, Blau - blau/weiß - Größe: 0-6 Monate","4,78%","0,32%"
"Amazon.de","wmf",253,"B0015Z57KW","WMF Provence Plus Topfset, 5-teilig, mit Glasdeckel, Kochtopf, Stielkasserolle, Cromargan Edelstahl poliert, induktionsgeeignet, spülmaschinengeeignet","10,31%","6,30%","B00ZVUZVFI","WMF Schüssel-Set Gourmet, für die Küche 4-teilig, edelstahl, Cromargan, multifunktional als Rührschüssel, Salatschüssel, Servierschüssel, stapelbar","9,54%","9,91%","B00I5ABIFI","WMF Kult X Mix & Go Smoothie Mini Standmixer/Maker, 300 Watt, Tritan Flasche, silber","5,33%","8,98%"
"Amazon.de","kindle",254,"B07747FR44","Der neue Kindle Paperwhite, jetzt wasserfest und mit doppeltem Speicherplatz – mit Spezialangeboten","36,11%","34,35%","B0186FESVC","Kindle, 15,2 cm (6 Zoll) Touchscreen (ohne integriertes Licht), WLAN (Schwarz) – mit Spezialangeboten","14,03%","18,09%","B0774JQ258","Der neue Kindle Paperwhite, jetzt wasserfest – 32 GB, mit Spezialangeboten","11,54%","12,52%"
"Amazon.de","lol surprise",255,"B078VZBX4P","L.O.L. Surprise 554639E5C Pearl Style 2, Verschiedene Farben","17,57%","21,36%","B07BK7SWNJ","L.O.L. Surprise 552062E7C Under Wraps-Eye Spy 2A, Verschiedene Farben","9,05%","13,33%","B07BK7QQGL","L.O.L. Surprise 552161E7C Lil Sisters Ball- Series 4-2A, Verschiedene Farben","8,41%","12,03%"
"Amazon.de","weihnachtskleid damen",256,"B07JNHGCZT","Weihnachten Kleider Damen UFODB Frauen Weihnachtskleid Kleid Swing Taille Slim Cocktailkleid Retro Schwingen Party Partykleid Festlich Christmas Dress","12,79%","12,97%","B076RVB6N2","Weihnachtskleid Damen Weihnachtspullover Weihnachtsdeko Cocktailkleid Pullover Kleider Sexy Spitze Kleidung Weihnachtsmann Elch Schlitten Druchen Party Swing Festlich Kleid","4,91%","5,66%","B07CHN2FFH","Vectry Kleider Damen Rockabilly Kleid Elegante Kleider Lange Kleider Frauen Sommer Festliche Damenkleider Knielang - Damen Vintage Bodycon Ärmellose Abend Party Prom Swing Dress","4,79%","3,48%"
"Amazon.de","massagegerät",257,"B01CU0CM7G","Naipo Schulter Massagegerät Elektrisch für Nacken Rücken Shiatsu Nackenmassagegerät mit Wärmefunktion 3D-Rotation Massage Einstellbaren Geschwindigkeiten für Haus Büro Auto","15,62%","21,29%","B075M85C4S","Massagegerät mit Wärmefunktion für Schulter Nacken Rücken Nackenmassagegerät Shiatsu Elektrisch Massager mit 3 Einstellbaren Geschwindigkeiten Muskel Schmerzlinderung zu Hause Büro und Auto","12,36%","21,41%","B01M5JC3PC","Naipo Massagegeräte Vibration Handmassagegerät mit Infrarot Wärmefunktion und Klopf Massage, 6 Austauschbaren Aufsätzen, Verschiedenen Geschwindigkeitsstufen, für Rücken Beine Fuß Nacken Schulter","7,33%","6,02%"
"Amazon.de","kette damen",258,"B07DRPY79K","GD GOOD.designs EST. 2015 Weltkugel Halskette in Silber, Gold oder Roségold, 45 cm (Silber)","7,64%","5,99%","B07HNTTK67","Kami Idea Damen Kette mit Swarovski Steinen Gold Plattiert Herz Halskette mit Anhänger Schmuck zum Geburtstag Jubiläum Valentinstag Mutter Frau Tochter Mädchen Sie Ihr","4,87%","6,28%","B00I5PU5LQ","925 Sterling Silber Doppel liebe Herzen Halskette mit 45cm sterling Silber kette Schmuck","4,72%","6,86%"
"Amazon.de","santa clause",259,"B00TAFI7GU","Santa Clause − Eine schöne Bescherung","30,41%","23,43%","B00TZTZNBS","Santa Clause − Eine schöne Bescherung","13,05%","43,71%","B07HFD5LBJ","Santa & Co. - Wer rettet Weihnachten?","11,73%","0,52%"
"Amazon.de","nike schuhe männer",260,"B07GJM14S4","Nike Unisex-Erwachsene T-lite Xi Low-Top","7,19%","7,81%","B0718YSYZC","NIKE Herren Arrowz Laufschuhe, weiß","4,46%","4,78%","B07JHX26YD","NIKE Herren Downshifter 8 Laufschuhe","4,31%","7,72%"
"Amazon.de","tee",261,"B00QGR83AA","Teekanne Premium Selection Box, 363.75 g","9,05%","8,68%","B0061K8DN4","tea exclusive - Teeblumen-Mix Flower Fantasy, 6 versch.Teeblumen in Metalldose,mit Foto-Booklet und Spruechen - gruener u. weisser Tee mit Jasmin, Rose, Pfingstrose, Ringelblume, Osmanthus, Hibiskus","7,62%","11,62%","B074FZCBRC","Teekanne Ländertee Collection Box, 1er Pack (1 x 383.25 g)","6,97%","8,11%"
"Amazon.de","samsung galaxy s7",262,"B01BTZFM0W","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) black","54,21%","61,40%","B01M0SA4OB","Samsung S7 Schwarz 32GB SIM-Free Smartphone (Zertifiziert und Generalüberholt)","9,90%","7,31%","B01BTZFQX0","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) gold","7,11%","6,14%"
"Amazon.de","ugly christmas sweater",263,"B07GQYQD85","RAISEVERN Weihnachten Pullover Jumper, Herren Damen Unisex Lustige Sweatshirts hässliche Pullover 3D Printed Xmas Grafik Santa Long Sleeve Shirt S-3XL","10,42%","11,55%","B01GAYEVYA","Noroze Herren Damen Unisex Neuheit Weihnachten Pullover Strickpullover + Kostenlos Hut","9,19%","9,26%","B07KPG5YBS","ASVP Shop® Unisex Weihnachtspullover in 3D-Optik - verschiedene Größen","5,67%","6,55%"
