Abteilung=[Amazon.de],Suchbegriff=[],ASINs oder Produkte eingeben=[],Auswertungsbereich=[Monatlich], Wird angezeigt=[01.04.18 - 30.04.18]
Abteilung,Suchbegriff,Suchfrequenz-Rang ,#1 der angeklickten ASINs,Produkttitel #1,Klickrate #1,Umsatzrate #1,#2 der angeklickten ASINs,Produkttitel #2,Klickrate #2,Umsatzrate #2,#3 der angeklickten ASINs,Produkttitel #3,Klickrate #3,Umsatzrate #3
Amazon.de,makita,23,B01CO00N7I,"Makita Akku-Schlagbohrschrauber 2 x 18V 3Ah, im Alukoffer inkl. 96-tlg. Zubehörset DHP453RFX2",0.12774,0.184041,B01JIOGFD4,"Makita Akku-Schlagbohrschrauber (2x Akku/Ladegerät im Transportkoffer, 170 W, 10.8 V) HP331DSAX3",0.119879,0.177606,B0042CWWS0,Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC,0.092143,0.095238
Amazon.de,lego,24,B00PY3EYQO,Lego 10698 - Classic Große Bausteine-Box,0.070189,0.031299,B075GQ97SR,"LEGO City 60181 - Starke Fahrzeuge Forsttraktor, Cooles Kinderspielzeug",0.06808,0.069901,B075SVNY76,LEGO Creator 31071 - Forschungsdrohne Bauspielzeug,0.062678,0.095983
Amazon.de,alexa,25,B01DFKBG54,"Amazon Echo Dot (2. Generation), Schwarz",0.338985,0.436144,B06ZXQV6P8,"Das neue Amazon Echo (2. Generation), Anthrazit Stoff",0.249525,0.238786,B01J2BL01K,Wir stellen vor: Amazon Echo Spot - Schwarz,0.096071,0.05464
Amazon.de,bluetooth kopfhörer,26,B0756BRVXJ,"Anker Bluetooth Kopfhörer SoundBuds Flow in Ear magnetisches Headset, mit Wasserschutzklasse IPX5/7-Stunden-Spielzeit/Mikrofon, federleicht für iPhone, iPad, Samsung, Nexus, HTC und mehr",0.526417,0.68538,B01M6WNWR6,JBL T450BT Kabelloser On-Ear Bluetooth Kopfhörer mit Integrierter Musiksteuerung und Mikrofon Kompatibel mit Apple und Android Geräten -Schwarz,0.22187,0.137622,B071GNH9MT,"Anker SoundBuds Surge Bluetooth Kopfhörer, in Ear magnetischer Kopfhörer mit 6-Stunden-Spielzeit/Wasserschutzklasse IPX4/Mikrofon für iPhone, iPad, Samsung, Nexus, HTC und mehr",0.062884,0.087524
Amazon.de,iphone 7,27,B01LSUYWO0,"Apple iPhone 7 Smartphone (11,9 cm (4,7 Zoll), 32GB interner Speicher, iOS 10) matt-schwarz",0.438197,0.465286,B01N4RM2LQ,Apple iPhone 7 SIM-Free Smartphone Matt Schwarz 128GB (Zertifiziert und Generalüberholt),0.127227,0.109622,B01LSUYTJI,"Apple iPhone 7 Smartphone (11,9 cm (4,7 Zoll), 128GB interner Speicher, iOS 10) matt schwarz",0.094051,0.099878
Amazon.de,elektrogrill,28,B0015Q46VC,Steba VG200 BBQ Tischgrill mit Glasdeckel,0.157591,0.154466,B000P6B8MI,Severin PG 1511 Barbecue-Elektrogrill schwarz,0.15074,0.232925,B00DNDHTR8,"SUNTEC elektrischer Standgrill BBQ-9493 [abnehmbare Haube mit Temperaturanzeige, Ablagetablett, 46x35 cm Grillplatte, Standfuß mit Rädern, max. 1600 Watt]",0.101977,0.071804
Amazon.de,radiowecker,29,B00QK8S8N2,"AEG MRC 4142 Uhrenradio  Einschlafautomatik, 24 Stunden-LED-Anzeige",0.154166,0.241722,B01BP0O0JU,"Philips AJ2000 Radiowecker (Digital UKW, 2x Weckzeiten, Sleep-Timer) weiß",0.139506,0.066225,B018486Y7C,"Karcher UR 1080 Uhrenradio (PLL-FM-Radio, Raumtemperaturanzeige, LED-Stimmungslicht, dimmbares Display, Dual-Alarm, Wochenend/Nap/Snooze-Funktion, Sleep-Timer) schwarz",0.104813,0.130795
Amazon.de,fahrradschloss,30,B0077KG5FA,"ABUS Kettenschloss 1500, Red, 60 cm, 56343",0.23135,0.38775,B00X5ZLEWK,"Fischer Faltschloss mit Halter, One size, 85852",0.185177,0.144461,B0044U7ZUK,ABUS Radschloss / Kettenschloss Steel O Chain 880,0.152807,0.151781
Amazon.de,kühlschrank,31,B004R9PS7U,Siemens KG39EAI40 iQ500 Kühl-Gefrier-Kombination / A+++ / 337 l / Edelstahl / Inox-antifingerprint / rechts wechselbar Türöffnung,0.194751,0.110603,B013CP2MO6,Bomann VS 2262 Kühlschrank / A+ / 85.3 cm / 109 kWh/Jahr / 87 L Kühlteil / justierbare Standfüße / weiß,0.105932,0.175503,B00JWC0X7M,Samsung RB29HER2CSA Kühl-Gefrier-Kombination / A++ / 178cm Höhe / Silber / 188 L Kühlen / 98 L Gefrierteil / No Frost,0.078786,0.053016
Amazon.de,samsung,32,B01N6M3K34,"Samsung Galaxy A5 (2017) Smartphone ( 13,22 cm(5,2 Zoll) Touch-Display, 32 GB Speicher, Android 6.0) schwarz",0.151395,0.085384,B0725WZK1N,"Samsung Galaxy J5 DUOS Smartphone (13,18 cm (5,2 Zoll) Touch-Display, 16 GB Speicher, Android 7.0) schwarz",0.09898,0.099855,B06XJ49G5B,"Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) midnight black",0.095353,0.021708
Amazon.de,nintendo switch spiele,33,B07913DTK3,Donkey Kong Country Tropical Freeze - [Nintendo Switch],0.075714,0.069937,B01MUBNPYP,Super Mario Odyssey [Nintendo Switch],0.07114,0.148616,B07B9ZWHD3,Crash Bandicoot N.Sane Trilogy - [Nintendo Switch],0.052437,0.034483
Amazon.de,popsocket,34,B00UY1YTGG,PopSockets: Ausziehbarer Sockel und Griff für Smartphones und Tablets - Black,0.146901,0.167981,B01DNRMTA0,PopSockets: Ausziehbarer Sockel und Griff für Smartphones und Tablets - Blush,0.142922,0.143155,B01LYV2HE8,PopSockets: Ausziehbarer Sockel und Griff für Smartphones und Tablets - White Hear Black,0.074459,0.076798
Amazon.de,playmobil,35,B0077QT4VG,Playmobil 5167 - Mein Neues Mitnehm-Puppenhaus,0.057503,0.057117,B00A8DGA8A,Playmobil 4169 - Osterkalender,0.051474,0.013599,B0766D7R6S,Playmobil 9360 - SEK-Truck mit Licht und Sound Spiel,0.049854,0.036265
Amazon.de,weber grill,36,B00026CTZ6,"Weber 1321004 Compact Kettle, Holzkohle-Kugelgrill 57 cm, Schwarz",0.135956,0.122977,B00AHAFR74,Weber 1381204 Master-Touch GBS ø 57 cm Holzkohlegrill Black,0.12616,0.035599,B00026CTZQ,"Weber 1221004 Compact Kettle, Holzkohle-Kugelgrill 47 cm, Schwarz",0.106964,0.113269
Amazon.de,sodastream,37,B06XGNM7R2,"SodaStream CRYSTAL 2.0 Glaskaraffen Wassersprudler zum Sprudeln von Leitungswasser, mit spülmaschinenfester Glasflasche für Sprudelwasser. inkl. 1 Zylinder und 2 Glaskaraffen 0,6l; Farbe: Titan/Silber",0.545335,0.49681,B077TN3VJV,"Soda Trend 06281 Wassersprudler Classic, weiß inkl. PET-Flasche 850ml u. CO2 Zylinder 60l | Wasserspender für Sprudelwasser | Wassersprudlergerät",0.058963,0.038284,B00YRZYF4Q,"SodaStream POWER Elektronischer Wassersprudler, macht vollautomatisch aus Leitungswasser Sprudelwasser - ohne schleppen! mit 1 Zylinder und 1L PET Flasche (BPA frei); Farbe: schwarz",0.055279,0.025523
Amazon.de,lego technik,38,B075GR44MV,"LEGO Technic 42078 - Mack Anthem, Konstruktionsspielzeug",0.113934,0.048343,B075H1XL8S,LEGO Technic 42073 - Set für geübte Baumeister,0.093111,0.157459,B01J41LWFW,LEGO Technic 42065 - Ferngesteuerter Tracked Racer,0.083555,0.101174
Amazon.de,monitor,39,B014RKZ81O,"Asus VS248HR 61 cm (24 Zoll) Monitor (VGA, DVI, HDMI, 1ms Reaktionszeit) schwarz",0.198049,0.213321,B01DMDKZTC,"Samsung C24F396FHU 60,9 cm (24 Zoll) Curved Monitor (VGA, HDMI, 4 ms Reaktionszeit, 1920 x 1080 Pixel) schwarz",0.103782,0.062106,B005OPLG0O,"BenQ GL2450HM 61 cm (24 Zoll) Monitor (VGA, DVID, HDMI, 2ms Reaktionszeit) schwarz [Energieklasse B]",0.080912,0.129613
Amazon.de,wasserkocher,40,B0019QLTMW,"Philips HD4646/20  Serie Wasserkocher (1,5 Liter, 2400 Watt, Anti-Kalk), Silber/Schwarz",0.369981,0.500081,B009I4A1TE,"WMF STELIO Wasserkocher, 1,2 l, 2400 W, Wasserstandsanzeige beleuchtet, Kalk Wasserfilter, cromargan matt/silber",0.117547,0.103359,B06XRS45JT,Wasserkocher Edelstahl VAVA 1.7 L Wasserkocher mit Temperatureinstellung Elektrische Teekanne BPA-Frei Trockengehschutz,0.081566,0.039916
Amazon.de,far cry 5,41,B0725Z5FMF,Far Cry 5 - Standard Edition - [PlayStation 4],0.667061,0.713632,B071LQCG82,Far Cry 5 - Gold Edition - [PlayStation 4],0.06843,0.054895,B071776CG3,Far Cry 5 - Standard Edition - [PC],0.052613,0.039951
Amazon.de,handy,42,B01MU9R2EN,"Huawei P8 Lite 2017 Smartphone (13.2 cm (5.2 Zoll) Full-HD Touchscreen, 16 GB, Android 7.0) black",0.246392,0.162903,B075CP646D,"Nokia 105 Mobiltelefon - Version 2017 - deutsche Ware (1,8 Zoll Farbdisplay, FM Radio, 4 MB ROM, DUAL-Sim) schwarz",0.111646,0.162903,B01CT6Q628,"Samsung Galaxy J3 DUOS Smartphone (12,63 cm (5 Zoll) HD Super-AMOLED-Touchscreen, 8 GB, Android 5.1 Lollipop) schwarz",0.102342,0.087097
Amazon.de,huawei,43,B076CJFW9C,"Huawei Mate 10 lite Dual-Sim Smartphone (14,97 cm (5,9 Zoll), 64GB interner Speicher, Android 7.0) graphite schwarz",0.210023,0.282477,B07C8QTG91,"HUAWEI P20 lite Smartphone BUNDLE (14.83 cm (5.84 Zoll), 64GB interner Speicher, 4GB RAM, 16 MP Plus 2 MP Kamera, Android 8.0, EMUI 8.0) Schwarz + gratis Intenso 16 GB Speicherkarte [Exklusiv bei Amazon] - Deutsche Version",0.14704,0.069486,B01MU9R2EN,"Huawei P8 Lite 2017 Smartphone (13.2 cm (5.2 Zoll) Full-HD Touchscreen, 16 GB, Android 7.0) black",0.125747,0.20997
Amazon.de,playstation 4,44,B0774QFGQ1,"PlayStation 4 - Konsole (500GB, schwarz, E-Chassis) inkl. 2. DualShock Controller",0.248126,0.433298,B074JB5ZNW,"PlayStation 4 - Konsole (1TB, schwarz, E-Chassis)",0.175174,0.172892,B01LQF9RDI,"PlayStation 4 - Konsole (500GB, schwarz,slim) [CUH-2016A]",0.106842,0.132337
Amazon.de,samsung galaxy s8,45,B06XJ49G5B,"Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) midnight black",0.598296,0.613348,B06XHRDF78,"Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) orchid grey",0.11674,0.119691,B06XJ65K58,"Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) arctic silver",0.111778,0.14396
Amazon.de,iphone,46,B01L9KX7VI,Apple iPhone 6 Space Grau 64GB SIM-Free Smartphone (Zertifiziert und Generalüberholt),0.211911,0.269321,B075LXNGFH,"Apple MQ6G2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Space Grau",0.200287,0.145199,B075LYDD7Z,"Apple MQAD2ZD/A iPhone X 14,7 cm (5,8 Zoll), (64GB, 12MP Kamera, Auflösung 2436 x 1125 Pixel) Silber",0.081232,0.063232
Amazon.de,iphone 8,47,B075LXNGFH,"Apple MQ6G2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Space Grau",0.554338,0.550813,B075LY82PT,"Apple MQ6J2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Gold",0.195514,0.228997,B075LZGVKJ,"Apple MQ6H2ZD/A iPhone 8 11,94 cm (4,7 Zoll), (64GB ROM, 12MP Kamera) Silber",0.107019,0.130081
Amazon.de,mikrowelle,48,B00IKDAPRW,"Severin MW 7875 Mikrowelle (700 Watt, 20 Liter, Garraum) silber",0.182611,0.207739,B00BRH5B6I,Samsung MS23F301EASEG Mikrowelle / 23 L / 800 W / Schwarz / Silber / Premium Select Line elektronische Steuerung,0.153974,0.131801,B00KHT1CCY,"Samsung GE89MST-1XEG Grill-Mikrowelle (1.200 W) schwarz / silber, 23 l",0.098031,0.079721
