"Department=[Amazon.de]","Search Term=[]","Enter ASINs or Products=[]","Reporting Range=[Monthly]","Viewing=[11/1/17 - 11/30/17]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.de","gopro",185,"B074X5WPC5","GoPro HERO6 Black Kamera","27.68%","27.77%","B01M14ATO0","GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau","23.49%","33.20%","B01BSPLMPW","GoPro HERO Session Actionkamera (8 Megapixel, 38 mm, 38 mm, 36,4 mm)","10.85%","2.82%"
"Amazon.de","nintendo switch konsole",186,"B01N5OPMJW","Nintendo Switch Konsole Neon-Rot/Neon-Blau","60.42%","62.92%","B075LSK284","Nintendo Switch Konsole Rot + Mario Odyssey","18.67%","10.32%","B01M6ZGICT","Nintendo Switch Konsole Grau","14.50%","21.76%"
"Amazon.de","weihnachten",187,3551316082,"Weihnachten im Holunderweg - 24 Geschichten bis zum Weihnachtsfest","8.28%","8.99%",3499291584,"Früher war mehr Weihnachten","5.56%","4.88%","B01J5PTEJ8","Catherine Lansfield Weihnachts-Rehkitz Bettw&auml;asche Set, Einzelbett, mehrfarbig, multi, Einzelbett","3.22%","0.65%"
"Amazon.de","tommy hilfiger damen",188,"B00UFBITAM","Tommy Hilfiger Damen Sport-BH bralette iconic","11.82%","12.88%","B0091HXK7I","Tommy Hilfiger Damen-Ohrstecker Edelstahl Zirkonia 0.9 cm silber 2700259","9.75%","17.79%","B01JLI77D4","Tommy Hilfiger Damen-Armbanduhr 1781732","8.58%","6.13%"
"Amazon.de","ferngesteuerte autos",189,"B00IWPJWMC","Mattel Fisher-Price BHX87 - Fernlenkflitzer mit Fernbedienung, 27 mHz","13.78%","19.97%","B01LZNZRLE","Top Race tr-911 1: 12 Maßstab 2,4 GHz Fernbedienung Polizei Auto","12.98%","8.33%","B00BJTUWHW","Carrera RC 370162052 - Turnator","7.45%","5.17%"
"Amazon.de","apple watch",190,"B00WTE9SG2","Apple Watch Sport-Smartwatch mit Geh&auml;use aus silberfarbenem Aluminium (38&nbsp;mm) und Sport-Armband in Schwarz","50.48%","34.07%","B00X1N26L4","Apple MJ3T2FD/A Aluminium Sportarmband für Apple Watch (42 mm) space grau/schwarz","11.47%","12.09%","B01LX7FGZY","APPLE Watch Series 1, 42 mm Aluminiumgehäuse, Space Grau, mit Sportarmband, Schwarz","7.52%","1.10%"
"Amazon.de","macbook",191,"B01EIUOSRS","Apple MMGF2LL/A 33,7 cm (13,3 Zoll) MacBook Air (Intel Core i5 1.6GHz, 128GB Flash, 8GB RAM, Intel HD Graphics 6000 Grafikkarte, MAC OS) grau","25.74%","28.57%","B000E3CNLM","Apple MacBook Pro MB471 15,4 Zoll WXGA+ Notebook (Intel Core 2 Duo 2.53GHz, 4GB RAM, 320GB HDD, DVD+/-RW, GF9600M GT, Mac OS X)","12.78%","2.38%","B004P8JHS4","Apple MacBook Pro MC700D/A 33.8 cm (13,3 Zoll) Notebook (Intel Core i5 2415M, 2,3 GHz, 4GB RAM, 320GB HDD, Intel HD 3000, DVD, Mac OS)","12.60%","2.38%"
"Amazon.de","cd player",192,"B0028R3B90","Lenco SCD-24 Stereo UKW-Radio mit CD-Player und Teleskopantenne rosa","15.41%","21.07%","B00AWJICFO","Philips AZ127 Soundmaschine (Dynamic Bass Boost, UKW-Tuner, 20 CD-Titel programmierbar, Kassetten-Deck) silber","8.36%","9.35%","B00IJUYY6E","Panasonic Micro HiFi SC-PM250EG-S (20 Watt RMS, CD,UKW, Bluetooth) silber","7.65%","4.97%"
"Amazon.de","nähmaschine",193,"B005DYM42A","W6 Nähmaschine N 1235/61 Freiarm Super Nutzstich-Nähmaschine mit 10 Jahren Garantie","24.13%","26.49%","B001CBZB5K","Singer 2250 Tradition Nähmaschine","17.67%","21.25%","B0042WOX50","W6 Nähmaschine N 1615 Freiarm Super Nutzstich-Nähmaschine - 10 Jahre Garantie","15.29%","19.41%"
"Amazon.de","gefrierschrank",194,"B002GHBV30","Severin KS 9890 Tischgefrierschrank EEK A+ / 174 kWh / Jahr / 65 Liter Nutzinhalt / Weiß","12.50%","12.19%","B00K8O20WE","Bomann GB 388 Gefrierbox / A++ / 51 cm Höhe / 117 kWh/Jahr / 30 Liter Gefrierteil / Kühlmittel R600a / weiß","11.92%","10.57%","B0060S30I0","Beko FS 127930 Gefrierschrank / A++ / 237 L Gefrierteil / Weiß / Vorgefriertablett mit Eiswürfelschale / Antibakterielle Türdichtungen","11.67%","11.75%"
"Amazon.de","schnullerkette",195,"B00I4O4FFU","sigikid, Mädchen, Schnullerband, Rosa/Pink, 40826","28.27%","32.28%","B00AYD3N16","NUK 10256312 Disney Mickey Mouse Saugerkette, mit Clip zur sicheren Befestigung des Schnullers an Baby‘s Kleidung, 1 Stück, Farbe nicht frei wählbar","16.70%","15.61%","B001TPJ2LS","Heimess 733700 - Schnullerkette Mond und Stern","11.60%","8.99%"
"Amazon.de","xbox",196,"B06Y36MK86","Xbox One X 1TB Konsole","33.57%","9.39%","B01M5G69L9","Xbox One S 500GB Konsole","15.48%","6.15%","B01MUCTUQX","Xbox One S 500GB Konsole - Forza Horizon 3 Bundle","9.23%","2.10%"
"Amazon.de","huawei p10 lite",197,"B00ZUIEMM4","HUAWEI P10 lite Smartphone (13,2 cm (5,2 Zoll) Full-HD Display , 32 GB, Android 7.0 Nougat mit HUAWEI Emotion UI 5.1) Schwarz","61.82%","59.35%","B06XBQF2H4","Huawei P10 Lite Smartphone (13,2 cm (5,2 Zoll) Display, 32 GB Speicher, Android 7.0) weiß","9.36%","10.64%","B06XKJ7MN6","Huawei P10 Lite Smartphone(13,2 cm (5,2 Zoll) Nano-SIM, 32 GB, AndroidTM 7.0) schwarz","7.98%","9.12%"
"Amazon.de","galaxy s8",198,"B06XJ49G5B","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) midnight black","66.78%","66.48%","B06XJ65K58","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) arctic silver","11.42%","14.64%","B06XHRDF78","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) orchid grey","5.64%","8.85%"
"Amazon.de","baby born zubehör",199,"B019F0FVYU","Zapf 4001167822227 Wickeltasche, mehrfarbig","7.99%","8.85%","B01EAAN610","Zapf 4001167822258 Badewanne, mehrfarbig","6.35%","7.26%","B06W2L9SL6","Zapf Creation 823828 - Baby Born Deluxe Kalte Tage","5.77%","6.13%"
"Amazon.de","bücher",200,3868829016,"Am Arsch vorbei geht auch ein Weg: Adventskalender: Der Adventskalender gegen Geschenke-Wahn und Plätzchen-Irrsinn","6.51%","5.82%",3442314453,"Die Perlenschwester: Roman - Die sieben Schwestern 4 -","6.09%","5.07%",3960589964,"Unsere Lieblingsrezepte: Vier Hände, zwei Herzen, ein Thermomix: mixtipp Profilinie: Kochen mit dem Thermomix","5.24%","1.13%"
"Amazon.de","wii spiele",201,"B00K5KXYD0","Mario Party 9 [Nintendo Selects]","13.24%","19.95%","B00K5KXYEO","Wii Party","8.93%","11.13%","B00K5KXYBW","New Super Mario Bros. - [Nintendo Wii]","6.88%","11.31%"
"Amazon.de","beats",202,"B00KD805BS","Beats by Dr. Dre Solo2 Kopfhörer (On-Ear) schwarz","15.76%","10.99%","B01LW0M4J1","Beats by Dr. Dre Solo 3 Wireless Kopfhörer schwarz","12.77%","10.61%","B01LVVF94H","Beats by Dr. Dre EP Kopfhörer schwarz","12.22%","17.32%"
"Amazon.de","dewalt",203,"B015203QWQ","Dewalt DCK699M3T 6Tlg. Akku-Kombi-Set 3x 4,0Ah 18V","26.99%","7.45%","B00FYM6I2S","DeWalt Akku-Bohrschrauber (18V, 1,3Ah Li-Ion), DCD771C2-QW","12.71%","14.89%","B00HPXV6FS","DeWalt DT71572-QZ (XLR SDS Plus Hammerbohrer 6 x 160 x 100 mm Einzelpack)","7.77%","36.17%"
"Amazon.de","saugroboter",204,"B00EY7F8N4","Dirt Devil Spider M607 Saugroboter (17 W, 0,27 l Staubbehältervolumen, 3 Programme) schwarz","33.60%","41.97%","B01E28OJSE","ECOVACS ROBOTICS DEEBOT SLIM Ultra-flacher Staubsaugerroboter(15 W, mit Direktabsaugung, optimiert für Tierhaare) weiß/hellgrün","14.56%","15.80%","B008R5ZPL4","iRobot Roomba 650 Staubsaugroboter (33 W, hohe Reinigungsleistung, Reinigung nach Ihrem Zeitplan, geeignet bei Tierhaaren) schwarz","9.78%","6.99%"
"Amazon.de","haba",205,"B00J2WA0TI","Haba 301056 - Magnetspiel Stadtlabyrinth","8.18%","7.68%","B00BF3CK90","HABA 7628 - Entdeckersteine Klangspaß","7.47%","8.09%","B00BF3IO22","HABA 6699 - Kugelbahn für die Badewanne","5.42%","3.77%"
"Amazon.de","bose soundlink",206,"B06XPFYG3D","Bose ® SoundLink Revolve Bluetooth Lautsprecher schwarz","26.96%","28.17%","B01HETFQKI","Bose ® SoundLink Color Bluetooth speaker II - Weiß","11.52%","16.51%","B0117RGG8E","Bose ® SoundLink around-ear kabellose Kopfhörer II schwarz","7.21%","9.89%"
"Amazon.de","tommy hilfiger herren",207,"B075GRYFK7","Tommy Hilfiger Herren Poloshirt","11.66%","9.98%","B00422MCW6","New Tommy Hilfiger Black Leather Wallet Billfold Credit Card Passcase ID for Men","11.61%","4.58%","B071FTB3BB","Tommy Hilfiger Herren Pima Baumwolle Kaschmir Beanie","10.94%","14.24%"
"Amazon.de","wäscheständer",208,"B0031S9AC2","Leifheit 81570 Standtrockner Pegasus 150 Solid Slim","25.68%","31.66%","B0002ZO8GU","Gimi Jolly Wäscheständer farblich sortiert","17.55%","22.88%","B01N6J6ODS","Leifheit 81547 Standtrockner Classic 200 Easy Crazy Pink Standtrockner, Metall, 54.5 x 4.5 x cm","7.99%","9.40%"
"Amazon.de","heizlüfter",209,"B004540AWU","Clatronic Heizlüfter HL 3378","24.26%","29.99%","B0043RD490","Clatronic HL 3379 Heizlüfter","18.03%","23.31%","B00MFEHQJ2","Rowenta Heizlüfter Instant Comfort Aqua, SO6510","9.22%","8.25%"
"Amazon.de","handstaubsauger",210,"B071ZYGP6G","Holife Generation II 036 Handstaubsauger, Akkusauger Kabelloser Staubsauger (Nass & Trocken, 100W Zyklon-Staubsauger, 14.8V Lithum-ion Akku, Schnelles Aufladen Tech, 2 Ersatzfilter) für Autos Zuhause","34.47%","44.04%","B003JZAQYI","Dirt Devil M135 Gator Akku Handsauger / 9.6 V / schwarz silber","12.03%","12.66%","B002EIJVHO","Philips ECO FC6148/01 Akkusauger (beutellos, 10,8V Li-Ionen-Akku, 9 Minuten Saugleistung, 100 Watt) grau","11.19%","8.55%"
"Amazon.de","telefon schnurlos",211,"B00EDQ4IMS","Gigaset A415 Telefon - Schnurlostelefon / Mobilteil mit Grafik Display - Dect-Telefon mit Freisprechfunktion - Analog Telefon - Schwarz","18.61%","30.10%","B00EHMDCTS","Gigaset C430A Duo Telefon - Schnurlostelefon / 2 Mobilteile - mit TFT-Farbdisplay / Dect-Telefon - mit Anrufbeantworter / Freisprechfunktion - Analog Telefon - Schwarz","9.78%","7.76%","B00EHMD77K","Gigaset A415 Telefon - Schnurlostelefon / Mobilteil mit Grafik Display - Dect-Telefon mit Freisprechfunktion - Analog Telefon - Weiss","6.23%","10.85%"
"Amazon.de","bettwäsche",212,"B008VOEC38","Bierbaum 6277_04 Feinbiber-Bettwäsche Dessin 135 x 200 cm + 80 x 80 cm, mokka","25.84%","35.90%","B01BCBUH5I","Catherine Lansfield Canterbury, grau, Einzelbett","17.85%","6.88%","B01IVV903W","AmazonBasics - Bettwäsche-Set, Mikrofaser, 200 x 200 cm - Dunkelgrau","4.82%","4.45%"
"Amazon.de","lockenstab",213,"B005L8YTA8","Remington Pearl Lockenstab CI9532, Keramikbeschichtung, schwarz, 32 mm","32.41%","35.24%","B01FH8WGFQ","Babyliss Curl Secret Ionic C1200E","12.58%","4.69%","B003WOKJI4","Remington Pearl Profi Lockenstab Ci95, Keramikbeschichtung,schwarz","12.41%","17.44%"
"Amazon.de","stabilo",214,"B000FFR5KI","Buntstift, Wasserfarbe & Wachsmalkreide - STABILO woody 3 in 1 - 10er Pack mit Spitzer - 10 verschiedene Farben","27.23%","21.67%","B01MDSW5MU","Ausmal-Set für Kinder - STABILO Mein erstes Ausmal-Set - inklusive 6er Pack woody 3 in 1 und Spitzer - in Geschenkverpackung","10.86%","4.06%","B019MVXRUM","Buntstift, Wasserfarbe & Wachsmalkreide - STABILO woody 3 in 1 - 18er Pack mit Spitzer und Pinsel - 18 verschiedene Farben","5.44%","4.85%"
"Amazon.de","cluse uhr damen",215,"B00VTD1VH8","Cluse Damen-Armbanduhr Analog Quarz Leder CL18015","14.69%","20.20%","B00REMK75K","Cluse Damen Armbanduhr Analog Quarz Edelstahl CL18105","11.42%","11.36%","B019PCWHTK","Cluse Damen Armbanduhr Analog Quarz Edelstahl CL18112","10.90%","10.28%"
"Amazon.de","sd karte",216,"B014IX0202","SanDisk Ultra SDHC I 32 GB bis zu 80 MB/Sek, Class 10 Speicherkarte  [Frustfreie Verpackung]","17.95%","18.43%","B073S8LQSL","SanDisk Ultra 32GB microSDHC Speicherkarte + Adapter bis zu 98 MB/Sek., Class 10, U1, A1, FFP","15.40%","14.52%","B014IX0234","SanDisk Ultra SDXC I 64 GB bis zu 80 MB/Sek, Class 10 Speicherkarte [Frustfreie Verpackung]","9.31%","8.00%"
"Amazon.de","iphone 7 plus",217,"B01LSUZHGC","Apple iPhone 7 plus Smartphone (14 cm (5,5 Zoll), 128GB interner Speicher, iOS 10) jet schwarz","33.37%","34.56%","B01LTGXKGE","Apple iPhone 7 plus Smartphone (14 cm (5,5 Zoll), 32GB interner Speicher, iOS 10) matt-schwarz","17.18%","20.47%","B06WRWVFJF","Apple iPhone 7 Plus SIM-Free Smartphone Matt Schwarz 32GB (Zertifiziert und Generalüberholt)","8.19%","6.04%"
"Amazon.de","alexa echo",218,"B06ZXQV6P8","Das neue Amazon Echo (2. Generation), Anthrazit Stoff","31.28%","29.61%","B01DFKBG54","Amazon Echo Dot (2. Generation), Schwarz","25.81%","36.49%","B01J4IYB7Q","Wir stellen vor: Echo Plus - Mit integriertem Smart Home-Hub (schwarz)","14.58%","8.35%"
"Amazon.de","aptamil",219,"B01GDZSZ6Q","Aptamil Kindermilch 1+, 5er Pack (5 x 600 g)","25.78%","36.88%","B00D8V092W","Aptamil Pronutra 2 Folgemilch, nach dem 6. Monat, 4er Pack (4 x 800 g)","15.30%","14.55%","B014HGVU1K","Aptamil Kindermilch 2+, 5er Pack (5 x 600 g)","11.20%","4.16%"
"Amazon.de","baby",220,"B01GUYA6DK","Pampers Sensitive Feuchttücher, 1008 Tücher, 18er Pack (18 x 56 Stück)","9.75%","12.98%","B000VDB26M","Playgro 40016 Klipp Klapp Pferd mit Rassel","8.89%","11.88%","B00IEV9ZFI","Philips Avent SCH400/00 Babypflege-Set inkl. aller Pflegeartikel, gelb","7.58%","4.75%"
"Amazon.de","kamera",221,"B01CQPABLE","Canon EOS 1300D Digitale Spiegelreflexkamera (18 Megapixel, APS-C CMOS-Sensor, WLAN mit NFC, Full-HD)","23.03%","13.56%","B009ZM9R4O","Fujifilm  Instax Mini 8 Sofortbildkamera","13.81%","7.20%","B01C672SZ4","Nikon Coolpix B500 Kamera schwarz","12.92%","10.17%"
"Amazon.de","tablet 10.1",222,"B01M3015CT","Das neue Fire HD 10-Tablet mit Alexa Hands-free, 25,65 cm (10,1 Zoll) 1080p Full HD-Display, 32 GB, schwarz, mit Spezialangeboten","24.28%","40.94%","B01ERY8650","Samsung Galaxy Tab A (2016) T580 25,54 cm (10,1 Zoll) WiFi Tablet PC (Octa Core 2GB RAM Android 6,0 neue Version) schwarz","22.87%","19.45%","B01F94XBUW","Lenovo TAB2 A10-30 25,65 cm (10,1 Zoll HD IPS) Media Tablet (QC APQ8009 Quad-Core Prozessor, 1,3GHz, 2GB RAM, 16GB eMMC, 2MP +  5MP Kamera, Touchscreen, Dolby Atmos Sound, Android 5.1) midnight blau","10.50%","9.88%"
"Amazon.de","aufbewahrungsbox",223,"B0002HOS2M","Unimet 366100 Eurobox mit Deckel, farblich sortiert, 60 X 40 X 33 cm","13.37%","16.31%","B008G1FLG8","Rotho 1115308080 Aufbewahrungskiste Dekobox Country in Rattan-Optik aus Kunststoff (PP), Format A4, Inhalt ca. 18 l, ca. 36.8 x 27.8 x 19.1 cm (LxBxH), schwarz","12.13%","15.56%","B007F8CW0G","Heidrun 16703 Set Clipboxen 3 Stück","10.42%","12.39%"
"Amazon.de","sims 4",224,"B00KPY3KV2","Die Sims 4","42.47%","53.96%","B0752ZJKZP","Die Sims 4: Hunde & Katzen (Code in der Box) - [PC]","15.75%","8.12%","B01GDQYOGU","Die Sims 4 Bundle Pack 3","10.00%","6.14%"
"Amazon.de","bücher bestseller 2017",225,3548288782,"Heimweh: Thriller","10.69%","11.10%","354828955X","Liebe findet uns: Roman","10.66%","9.00%",3956497104,"Apfelkuchen am Meer","8.59%","10.26%"
"Amazon.de","plattenspieler",226,"B00402JUBE","Dual DT 210 USB Schallplattenspieler (USB-Anschluss, 33/45 U/min) schwarz","25.12%","30.37%","B0076Z72RQ","Dual DTJ 301.1 USB DJ-Plattenspieler (33/45 U/min, Pitch-Control, Magnet-Tonabnehmer-System, Nadelbeleuchtung, USB Kabel) schwarz","14.86%","11.98%","B0015HOFZI","Sony PS-LX 300 USB Vollautomatischer Plattenspieler mit USB-Schnittstelle und DC-Servomotor","10.14%","9.09%"
"Amazon.de","philips sonicare",227,"B00E62DUTG","Philips Sonicare DiamondClean Elektrische Zahnbürste mit Schalltechnologie HX9352/04, mit Ladeglas und Reiseladeetui, schwarz","22.62%","17.82%","B00J59G236","Philips Sonicare EasyClean Elektrische Zahnbürste mit Schalltechnologie HX6510/22, weiß","22.00%","31.70%","B013ZR4N16","Philips Sonicare FlexCare Platinum Elektrische Zahnbürste mit Schalltechnologie HX9172/15, mit UV-Reinigungsgerät, weiß","7.63%","6.10%"
"Amazon.de","gtx 1070",228,"B01GRCYTMY","Asus ROG Strix GeForce GTX1070-O8G Gaming Grafikkarte (Nvidia, PCIe 3.0, 8GB GDDR5 Speicher, HDMI, DVI, DisplayPort)","22.15%","20.36%","B01LLAJ8PU","ZOTAC GeForce GTX 1070 8GB GDDR5 256 bit MINI","14.33%","12.16%","B01GVHNW3W","MSI NVIDIA GTX 1070 Armor 8G OC Grafikkarte (HDMI, DP, DL-DVI-D, 2 Slot Afterburner OC, VR Ready, 4K-optimiert)","12.29%","14.89%"
"Amazon.de","leise bohrmaschine",229,"B00JKQ52I0","JOYDIVISION Chris Cross Vibrator comfort violett 1er Pack","19.33%","0.00%","B00JKQ51EA","JOYDIVISION Chris Cross Vibrator comfort grün 1er Pack","15.00%","0.00%","B0036ATM6E","Joydivision Joystick Velvet, pink, 1 Stück","7.79%","0.00%"
"Amazon.de","teekanne",230,"B00VTVN0RO","Teekanne 0,7L Everyday","13.47%","24.49%","B072KK3F3W","Maxwell & Williams AV0019 Tint Teekanne, Porzellan, Mint, 17 x 11 x 11 cm","12.06%","4.06%","B00307LNII","Emsa 507075 Isokanne 1 Liter, Quick Press Verschluss, 100% dicht, himbeer","10.01%","18.52%"
"Amazon.de","nike schuhe männer",231,"B06ZY9GY1V","Nike Herren Air Huarache Sneaker","17.14%","10.63%","B014W9I3ZI","Nike T-Lite XI Herren Hallenschuhe","11.82%","21.65%","B00QISTPLI","CONVERSE Chuck Taylor All Star Seasonal Ox, Unisex-Erwachsene Sneakers","8.90%","3.94%"
"Amazon.de","jbl bluetooth speaker",232,"B01MSYQWNY","JBL FLIP 4 (Ein voll ausgestatteter, wasserdichter und mobiler Bluetooth-Lautsprecher mit überraschend kraftvollem Sound) schwarz","19.62%","18.42%","B01FQVHGSG","JBL Charge 3 Tragbarer Bluetooth-Lautsprecher (wasserdicht, mit 6000 mAh Power Bank und Freisprechfunktion) schwarz","18.05%","11.76%","B00TFGWAA8","JBL Go Ultra Wireless Bluetooth Lautsprecher (3,5mm AUX-Eingang, geeignet für Apple iOS und Android Smartphones, Tablets und MP3 geräten) schwarz","14.53%","32.20%"
"Amazon.de","bluetooth lautsprecher",233,"B00TFGWAA8","JBL Go Ultra Wireless Bluetooth Lautsprecher (3,5mm AUX-Eingang, geeignet für Apple iOS und Android Smartphones, Tablets und MP3 geräten) schwarz","9.90%","13.89%","B01N4V4X5M","Anker SoundCore Boost 20W Bluetooth Lautsprecher mit BassUp Technologie. IPX5 Wasserfest, verwendbar als Zusatzakku, 20m Reichweite, Hervorragender Klang & Bass für iPhone, Handy und Tablet","9.63%","12.86%","B0141208EA","Ultimate Ears BOOM 2 Kabelloser und Bluetooth Lautsprecher (Wasserfest und Stoßfest) Schwarz/Grau","7.45%","4.63%"
"Amazon.de","gutschein amazon",234,"B00OLY38DM","Amazon.de Gutschein zum Drucken (Happy Birthday Ballons)","37.53%","35.94%","B0054PDOV8","Digitaler Amazon.de Gutschein (A wie Amazon)","20.10%","10.81%","B00X67BMTC","Amazon.de Grußkarte mit Geschenkgutschein - 15 EUR (Happy Birthday Ballons)","16.19%","21.56%"
"Amazon.de","garmin",235,"B016ZWT64M","Garmin Forerunner 235 WHR Laufuhr - 24/7 Herzfrequenzmessung am Handgelenk, Smart Notifications, Aktivity Tracker, 1,2 Zoll (3cm) Farbdisplay","20.39%","13.78%","B01DWEBI7O","Garmin vívosmart HR+ Fitness-Tracker - GPS-fähig, Herzfrequenzmessung am Handgelenk, Smart Notifications Black, M - L, 010-01955-30","10.52%","16.07%","B017BO18LM","Garmin vívosmart HR Fitness-Tracker - integrierte Herzfrequenzmessung am Handgelenk, Smart Notifications","8.67%","8.16%"
"Amazon.de","thermomix",236,"B00ONA7M1I","Severin KM 3895 James the Wondermachine All-in-one Küchenmaschine mit Kochfunktion (1050 Watt, 11 Funktionen) schwarz / weiß","31.50%","4.63%",3961810052,"A. i. O. - ALL IN ONE: Rezepte für den Thermomix","14.60%","23.71%",3960589964,"Unsere Lieblingsrezepte: Vier Hände, zwei Herzen, ein Thermomix: mixtipp Profilinie: Kochen mit dem Thermomix","10.39%","16.93%"
"Amazon.de","echo dot",237,"B01DFKBG54","Amazon Echo Dot (2. Generation), Schwarz","64.14%","65.10%","B01DFKC22A","Amazon Echo Dot (2. Generation), Weiß","16.79%","26.22%","B06ZXQV6P8","Das neue Amazon Echo (2. Generation), Anthrazit Stoff","8.35%","4.47%"
"Amazon.de","fire tv",238,"B06XTVS1D4","Das neue Fire TV mit 4K Ultra HD und Alexa-Sprachfernbedienung (Version 2017, Anhängerform)","38.60%","17.63%","B01ETRIS3K","Fire TV Stick mit Alexa-Sprachfernbedienung","36.56%","68.84%","B00UH2K93O","Amazon Fire TV - Vorherige Generation","6.04%","1.64%"
"Amazon.de","werkzeugkoffer gefüllt",239,"B0051E16LW","Mannesmann 89-teiliger Premium Universal- und Haushalts-Werkzeugkoffer, M29085","35.28%","42.53%","B005ERFK9U","Mannesmann Alu-Werkzeugkoffer, bestückt, 108-tlg., M29075","16.24%","16.84%","B002OL2LKU","Mannesmann Bestückte Werkzeugbox 155-tlg., M29066","9.81%","9.82%"
"Amazon.de","wii u",240,"B00PJMWTLC","Nintendo Wii U Premium Pack schwarz, 32GB inkl. Mario Kart 8 (vorinstalliert)","30.36%","21.80%","B004ZKI7EM","Nintendo Wii U - Konsole, Basic Pack, 8 GB, weiß","21.14%","6.64%","B0090LFL0E","Nintendo Wii U - Konsole, Premium Pack, 32 GB, schwarz mit Nintendo Land","9.35%","3.79%"
"Amazon.de","playmobil feuerwehr",241,"B00IF1VS7U","PLAYMOBIL 5362 - Feuerwehr-Leiterfahrzeug mit Licht und Sound","30.00%","28.40%","B00IF1VP9G","PLAYMOBIL 5361 - Feuerwehrstation mit Alarm","23.88%","14.19%","B00IF1VSGG","PLAYMOBIL 5363 - Löschgruppenfahrzeug mit Licht und Sound","9.29%","10.03%"
"Amazon.de","bose kopfhörer",242,"B0117RGG8E","Bose ® SoundLink around-ear kabellose Kopfhörer II schwarz","33.46%","36.56%","B00M1NEUKK","Bose ® QuietComfort 25 Acoustic Noise Cancelling Kopfhörer (geeignet für Apple-Geräte) schwarz","13.57%","18.77%","B0756CYWWD","Bose QuietComfort 35 Wireless Kopfhörer II, Standard schwarz","12.36%","5.53%"
"Amazon.de","pokemon",243,"B072R2S2PR","Pokémon Ultramond - [Nintendo 3DS]","27.76%","31.10%","B071X75JC4","Pokémon Ultrasonne - [Nintendo 3DS]","16.83%","24.67%","B00ESYXJ4S","FUNTOYS 742128739218 - 24 verschiedene Pokemon im Set Sammelfiguren, 1-3 cm","7.88%","4.79%"
"Amazon.de","ps3 spiele",244,"B00B1TDQSM","Call of Duty: Ghosts (100% uncut) - [PlayStation 3]","8.57%","12.22%","B00IQ2PZRM","Duck Tales Remastered - [PlayStation 3]","7.46%","6.81%","B00B7XHN5O","The Walking Dead - Survival Instinct","6.28%","3.61%"
"Amazon.de","drohne",245,"B013J39S0M","DJI Phantom 3 Standard","27.69%","6.96%","B01K4U4O9S","Parrot Bebop 2 FPV Drohne im Set mit Skycontroller und FPV-Brille weiß","11.90%","2.61%","B0723DCXWM","DJI Spark Drohne alpine weiß","9.52%","5.22%"
"Amazon.de","gaming pc",246,"B073XNSVNL","MSI Aegis Ti3 VR7RF SLI-042DE Gaming-PC (Intel Core i7-7700K, 2x MSI Nvidia GeForce GTX1080Ti Gaming 11GB - im SLI Verbund, 2x512GB PCIe SSD, 4x16 GB DDR4, Windows 10 Home) schwarz","23.54%","23.08%","B073HMLH1S","MSI Aegis X3 VR7RD-006DE Gaming-PC inkl. MSI Gaming Pack (Intel Core i7-7700K, Nvidia GeForce GTX1070 8GB, 2 x 8GB DDR4, 256GB SSD + 2TB HDD, Windows 10 Home) schwarz","16.04%","15.38%","B073HKTGQJ","MSI Aegis X3 VR7RE-005DE Gaming-PC inkl. MSI Gaming Pack (Intel Core i7-7700K, Nvidia GeForce GTX1080 8GB, 2 x 8GB DDR4, 2 x 256GB SSD, Windows 10 Home) schwarz","15.74%","11.54%"
"Amazon.de","motorola",247,"B06XC7BFXW","Motorola Moto G5 Smartphone (12,7 cm (5 Zoll), 2 GB RAM/16 GB, Android) Lunar Grey(Dual SIM)","20.90%","20.17%","B074MGP8GJ","Motorola Moto G5S Smartphone (13,2 cm (5,2 Zoll), 3 GB RAM, 32 GB, Android) Lunar Gray","14.14%","17.65%","B06XC6XTG6","Motorola Moto G5 Plus Smartphone (13,2 cm (5,2 Zoll), 32 GB, Android) Lunar Grey","10.89%","14.29%"
"Amazon.de","adventskalender schokolade",248,"B005OUENUO","Kinder Mini Mix Adventskalender, 1er Pack (1 x 152 g)","12.29%","11.31%","B0091QPBGC","Lindt & Sprüngli Weihnachtsmarkt Tisch Adventskalender, 1er Pack (1 x 115 g)","6.73%","6.97%","B0094FQZOC","Kinder Maxi Mix Adventskalender, 1er Pack (1 x 351 g)","6.56%","8.30%"
